f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-0.561751,-0.315281,-0.194055,-0.510970,-0.476321,1.641334,-0.336114,-0.728588,0.009617,-0.064632,A
0.728772,-0.319989,-0.600095,-0.315483,-0.798120,-0.205282,0.243455,-0.583791,-0.473056,-1.499163,A
1.450712,0.344535,0.338521,0.102618,1.689324,1.861866,2.048310,0.703923,0.558566,0.443375,B
1.467219,0.949891,0.733408,0.815128,1.368132,2.254916,2.322326,0.556892,0.487959,0.615351,B
0.950583,0.563598,1.108880,0.659668,0.676893,2.146385,1.880913,0.880642,-0.190501,0.645515,B
1.239165,0.431349,0.714867,0.874479,1.559074,2.048249,1.321179,0.406464,0.640980,0.465658,B
0.759822,0.647512,1.016792,1.688471,1.978328,2.637825,1.098324,1.317141,0.482054,0.594744,B
0.746711,0.363719,0.281097,1.679353,2.029485,1.703539,2.028630,0.680026,0.594287,1.217843,B
0.843176,0.269363,0.828251,0.932124,2.313072,1.654670,1.095934,1.132362,0.646607,0.465682,B
1.162003,1.292782,0.350257,1.798647,2.297816,1.803670,1.518513,1.207274,0.431676,0.469327,B
0.717303,0.241822,0.117189,0.455386,1.460385,2.156382,0.804437,0.926233,0.584881,0.969652,B
0.912859,1.034310,0.167924,0.942488,1.219663,1.536415,0.933448,0.369205,0.760943,0.571911,B
0.280736,-0.065800,-0.019312,1.424433,1.854036,2.378916,1.049321,1.130126,0.142619,2.187808,B
1.484500,0.476643,1.051186,1.206812,0.762748,0.451246,0.806468,0.790109,0.749953,0.899449,B
0.473368,0.090763,0.959889,1.448055,1.715669,1.028272,1.639276,0.446980,0.589738,1.426066,B
0.422357,0.832971,0.778586,1.260055,1.575105,1.483023,1.200863,0.192596,0.957158,0.346099,B
0.428489,0.303160,1.110662,1.968987,1.229388,1.834389,0.256486,0.670523,0.573186,1.068148,B
0.107358,0.230191,0.512607,0.714480,1.599582,1.852715,0.171247,0.121651,0.122589,1.054135,B
0.343042,1.396527,0.582598,1.952786,1.660869,1.353503,0.378968,0.479479,0.435647,0.555284,B
0.377101,0.723667,1.009051,1.654054,1.421477,1.708931,0.713417,0.206483,0.366316,1.348316,B
0.103495,0.794076,0.740692,1.646773,0.820819,1.816915,1.146727,1.054769,0.836340,0.801809,B
0.974318,0.411943,1.470345,1.286179,2.094067,1.784133,1.542353,0.893638,0.740460,0.864180,B
0.845193,0.384910,1.019938,1.882593,1.998551,0.973317,0.488290,0.269863,0.679998,1.625745,B
1.227790,1.006671,0.591787,1.388044,1.097041,1.292775,0.872778,1.545116,0.685840,0.477810,B
1.061434,0.128855,0.760610,1.768085,1.817776,1.702489,0.747281,1.227183,1.033701,1.558572,B
0.771330,0.529369,0.387820,1.339367,0.211910,1.004681,1.220521,0.925612,1.448541,1.361584,B
0.501886,0.704262,1.281418,0.742683,0.851549,2.079891,0.878431,1.022281,1.087571,2.401184,B
0.024034,0.952318,0.908268,1.510982,1.728021,1.558196,0.745683,0.546323,1.520770,0.776484,B
0.205074,0.220913,1.383671,0.585256,1.445075,1.392961,1.113026,0.779198,1.152982,1.464693,B
0.355803,0.486095,1.205393,1.481338,1.297990,1.209083,0.652340,1.020939,1.173206,2.367254,B
0.731819,1.232168,0.800366,1.460800,1.857680,1.210942,1.224286,0.635449,1.525986,0.644135,B
-0.069122,0.031609,1.234799,1.125308,1.435695,1.101970,0.187980,0.846960,2.038587,1.468384,B
0.018384,1.467421,0.662192,1.084038,1.306980,1.195300,0.248262,1.295499,1.075493,1.668110,B
0.178267,0.910423,1.246651,0.634253,1.797744,0.799729,-0.152459,0.626381,0.994732,1.238542,B
0.659974,1.235816,0.543582,0.597122,1.388647,1.566219,1.214499,2.091063,1.071189,1.436617,B
1.067664,1.196895,1.561384,1.179970,1.863613,0.979213,1.275759,1.172296,0.870469,1.624537,B
0.773138,0.724017,0.241733,0.488634,-0.005426,-0.459760,-0.016100,-1.201286,0.232169,-0.388573,A
0.582209,0.032110,-0.257719,0.341102,-0.334726,-0.113671,-0.122479,0.225237,-0.006123,0.026180,A
-0.076588,-0.182172,0.360697,0.139567,0.489633,0.077592,-0.572322,0.014711,0.413464,-0.260200,A
-0.054878,0.592400,0.419012,-0.284613,-0.302708,0.581026,-0.112955,0.145442,-0.253781,-0.454218,A
-1.183755,-0.113413,0.561204,-0.500061,-0.024622,0.243426,-0.364992,-0.444010,-0.269518,0.790033,A
0.347582,0.674571,-0.505957,-0.289506,-0.275900,-0.105080,0.925357,-0.069705,0.302971,-0.174434,A
0.039762,-0.172670,-0.876200,-0.306041,0.353563,0.022602,0.574030,0.328043,0.626249,-0.107348,A
-0.084810,0.710109,-0.400484,-0.025038,0.144651,-0.923942,-0.534664,0.135115,-0.331142,0.342352,A
-0.394420,0.235430,-0.734127,0.446090,0.389370,0.798208,-0.745900,0.208617,0.229685,-0.714369,A
0.182507,0.299750,0.559823,0.472043,0.190730,-0.320142,-0.319178,0.016396,-0.425431,-0.158479,A
-0.041112,0.597076,-0.022538,0.238434,-0.075432,-0.262410,-0.581804,-0.348372,0.020568,-0.350005,A
-0.455555,-0.632346,0.334959,-0.388700,-0.252093,0.097145,0.399419,-0.054547,-0.063516,0.097904,A
0.299334,0.252505,0.181646,-0.265783,-0.038093,-1.222134,0.198114,-0.210562,-0.154361,-0.606774,A
-0.102418,-0.507773,0.030495,0.057424,0.113108,0.228863,0.191923,0.305638,0.352419,-0.326876,A
0.320399,0.161078,-0.048444,0.219767,0.804587,-0.028111,0.281816,-0.493030,-0.273018,0.367136,A
-0.206275,0.241063,-0.849202,-0.276759,0.249460,-1.048543,0.193709,-0.724260,-0.033850,0.057353,A
-0.484292,0.460690,-0.854228,-0.096322,-0.038233,-0.367003,0.335446,-0.618969,0.223217,-0.382601,A
0.068127,-0.227218,-0.128254,0.063006,0.697885,-0.414788,-0.419330,0.487624,0.069450,0.226687,A
1.325925,-0.007317,-0.017695,0.233496,0.350702,-0.549873,-0.351693,-0.127776,0.122667,0.014267,A
0.364787,-0.203424,0.681410,0.455136,0.256688,-0.580517,1.627645,-0.438224,-0.186665,-0.481342,A
0.239029,0.223350,-0.235449,-0.335509,0.396244,0.267017,0.306361,-0.276992,-0.680104,-0.187886,A
-0.074092,0.441223,-0.372525,-0.272446,-0.483544,0.180098,0.036520,0.632686,-0.006527,0.316302,A
0.250325,-0.448245,1.066919,-0.591621,0.551521,0.206149,0.102267,0.203631,-0.578901,-0.737053,A
0.413842,-0.878114,-0.082346,-0.279584,-0.476968,0.413415,0.377959,-0.142645,-0.815241,-0.262768,A
-0.027334,-1.031794,-0.530123,-0.222939,-0.323716,0.389303,0.136647,0.467193,-0.120693,-0.303376,A
-0.390220,-0.011860,-0.821361,-0.535878,0.096720,0.360719,0.355233,-0.515944,0.093958,-0.186189,A
-0.052090,-0.418699,-0.089182,-0.851050,-0.496130,0.447377,0.079556,-0.076862,-0.147193,-0.375457,A
0.500778,0.214010,-1.180423,-0.210559,0.085035,0.175641,-0.553516,0.393231,-0.214785,-0.407046,A
0.481535,0.553116,0.710293,-0.590702,0.353416,0.719982,0.491526,0.326858,0.128579,-0.423182,A
1.388757,0.757939,0.966463,0.373669,2.134769,2.343306,1.478087,1.076378,0.934117,1.096196,B
1.537296,1.323758,1.145202,0.242102,1.238802,0.713591,1.001060,0.606292,0.559535,1.312744,B
1.054753,1.210477,0.367385,0.390408,2.055532,1.342979,1.248320,0.507786,1.217933,1.110627,B
0.908779,0.447946,-0.158028,0.783009,1.401509,1.780751,1.970143,1.690190,0.699687,0.547117,B
0.627826,0.248857,1.099737,1.457563,1.478309,1.097759,0.907033,0.775993,0.631321,1.701452,B
0.785197,0.808064,1.087850,1.594098,1.786426,2.152032,0.751898,-0.149275,0.430851,1.044170,B
0.437821,1.239901,0.514093,1.543953,2.294118,1.826090,1.623018,0.187472,0.806428,1.467352,B
0.942564,0.808497,-0.190441,1.289058,1.332580,1.112963,1.837639,1.089702,0.002346,0.501120,B
-0.534107,0.627865,1.443097,1.061501,1.214465,1.595161,1.037502,0.760801,0.774173,0.708686,B
1.418045,1.121594,0.850570,1.324917,1.618456,1.921611,0.867939,0.546894,1.260544,1.317849,B
0.856008,0.020990,1.976408,1.272732,1.819243,1.231330,0.756250,1.239345,0.517891,0.912506,B
0.666382,0.167277,1.103243,1.193604,1.553224,1.429737,0.696058,0.020495,-0.014110,1.046354,B
-0.524376,0.455424,-0.199561,0.839656,0.609512,0.364680,-0.805849,-0.545117,-0.037454,0.418909,A
-0.352101,-0.383063,0.365612,0.109598,-0.037948,0.503027,-0.151363,-1.677887,-0.050616,0.828420,A
-0.600130,-0.453153,-0.475632,0.696248,0.047940,1.273849,-0.081265,-0.606383,-0.081438,0.482653,A
0.219149,-0.595388,-0.849547,0.284626,-0.040361,-0.075316,-0.328129,-0.084458,-0.247421,-0.118687,A
-0.859454,-0.884792,-0.258816,0.748718,1.122078,0.879585,-0.009035,0.353151,-0.413824,-0.028456,A
-0.761199,-0.230696,0.087020,0.278138,0.702358,0.093389,0.148544,0.038999,-0.875016,0.920395,A
-0.224567,-0.239963,-0.262580,0.116699,0.439683,0.665547,-0.470643,-0.801804,-0.124032,0.659746,A
-0.298190,-0.378164,-0.337339,0.921948,0.599082,0.215864,0.603957,-1.397003,0.005653,-0.305145,A
-0.328973,-0.458234,-0.372575,0.422121,1.059011,0.698140,-0.622466,-1.195086,-0.610180,-0.070367,A
-0.949872,-0.455030,-0.397494,1.104171,0.463363,0.629986,0.133886,-1.085051,-0.189357,-0.252028,A
-0.687424,0.172770,-0.065516,0.699500,-0.057085,0.285347,-0.780687,-0.435432,-0.781660,0.838906,A
-0.639202,-0.843797,0.007297,0.885607,0.299599,1.165089,-1.024818,-0.690848,0.015864,0.354344,A
-0.593099,-0.018350,0.322063,0.973432,1.624404,0.069892,-0.564750,-0.235809,0.595357,0.733743,A
-0.726942,-0.201947,-0.539578,0.116739,0.814650,0.758179,-1.360649,-0.882701,-0.870679,0.055870,A
-0.947807,-0.601800,-0.505428,1.401730,0.464351,-0.094183,-1.100234,-0.835117,0.277528,1.053279,A
-0.492931,-0.168658,-0.203931,1.201976,0.621884,-0.907277,-1.287714,-0.214331,0.001229,0.645298,A
-0.578163,-1.362019,-0.569848,1.123921,0.492438,-1.190095,-0.057199,-0.824701,-0.337224,0.514908,A
-0.936078,-0.072624,-0.005439,0.823221,-0.335894,-0.474211,-1.526217,-0.875799,0.018587,0.568962,A
-0.605691,-0.580209,0.740004,0.414538,-0.101167,-0.085678,-0.997801,-1.121112,-0.294347,1.272383,A
-1.241878,-0.425124,0.241296,0.831418,0.313970,-0.729359,-0.839822,-0.905812,0.539250,0.349161,A
-0.666947,-0.216085,0.383731,0.652635,0.485153,-0.787152,-0.494850,-0.520739,0.802741,0.719434,A
-1.682373,-1.339787,0.005690,0.840107,0.417677,-0.421562,0.022151,-0.846531,-0.362307,1.529673,A
-1.088504,0.095614,0.201723,1.048100,-0.139315,-0.310600,0.516161,-0.546566,0.092636,1.025352,A
-1.179110,-0.601064,0.197857,1.597362,0.542984,-0.275950,-0.513929,-0.310928,0.915862,1.490557,A
-0.272913,0.735932,0.244614,1.268639,0.433395,-0.081035,-0.406743,-1.184210,-0.011605,0.683806,A
-1.165127,0.392819,0.597469,1.187307,-0.033345,-0.283754,-0.521606,-0.150821,0.801588,0.700139,A
-0.277727,0.434793,0.532045,0.598476,0.749224,-0.337830,-0.818805,-0.121350,0.207711,0.955088,A
0.283720,-0.210239,0.567597,-0.069202,1.119948,-0.565892,-1.205405,0.680349,-0.054109,1.019030,A
-1.308246,-0.680140,0.560712,0.863298,0.587935,0.002203,-0.296552,-0.370700,1.330181,0.517340,A
-0.503684,0.148364,1.118224,0.427929,0.285677,-0.459013,-0.660718,-0.734850,0.624620,0.751224,A
-1.334235,0.532614,1.002578,0.328658,0.715674,-0.926562,-0.706788,-0.255578,0.282847,0.367291,A
-0.575499,-0.128412,0.839558,1.041963,0.206100,-1.004684,0.168401,-0.503392,0.783578,1.327655,A
-0.965385,0.511235,1.307417,0.755138,0.431668,-0.685895,-0.239103,0.430776,0.585995,0.843098,A
0.017064,-0.204526,0.667961,0.154588,-0.494607,-1.520713,-1.050723,-0.398095,0.193880,0.230241,A
-1.047257,0.166954,0.846678,0.925553,0.032588,-0.371658,-0.910652,-0.180741,0.535609,0.023807,A
-0.065471,0.788369,1.605339,0.551517,-0.174011,-0.907882,-0.755179,-0.601727,0.127825,0.077809,A
-0.674523,-0.244327,0.583485,0.163514,-0.133823,-0.751124,-1.744993,-0.545208,0.259623,1.788554,A
-0.015759,-0.104375,1.136945,0.241000,0.588505,-1.408585,0.124991,-0.039069,0.582522,0.754672,A
-0.944933,0.790239,0.412401,0.912685,-0.388430,-0.809042,-0.213370,-0.280644,0.277107,0.420304,A
-0.158921,0.364405,1.309726,0.065266,0.286923,-0.525596,-0.369375,0.309418,0.487298,0.663551,A
-0.702620,0.729644,0.664403,0.456115,0.450959,-0.142408,-0.506531,0.417535,0.655692,0.689020,A
-0.647709,0.159679,1.050293,0.056769,-0.812451,-0.890492,0.009884,0.595923,0.595948,-0.131316,A
0.136899,-0.202875,0.918186,0.346287,-0.849467,0.103205,-0.922971,1.166637,0.680814,0.306645,A
-0.595948,-0.025163,-0.175108,0.305555,-0.346528,-1.004947,-0.752134,0.227385,0.658775,0.251153,A
-0.291376,0.390626,0.858227,0.175361,-0.863602,-0.138181,0.475605,0.779113,0.535044,1.070678,A
-0.674550,0.652648,1.366366,0.667549,0.179530,-1.081974,-0.652118,1.318153,0.365688,0.176359,A
-0.256967,0.447119,0.169991,0.583210,-0.718930,0.486807,-0.284506,-0.003264,0.217095,0.506808,A
-0.039306,-0.024370,0.451814,-0.679168,-0.859751,-0.996326,-0.328700,0.808804,0.946607,0.336575,A
-0.097581,0.374254,0.365250,-0.243620,-1.240562,-0.905043,-0.690744,0.583210,1.420326,0.686078,A
0.671885,0.313526,0.143113,-0.181329,-0.296108,-0.380721,0.420808,-0.162581,0.324049,-0.025319,A
0.124194,0.611147,1.004519,0.096880,-0.394852,-1.097772,-0.346806,-0.021364,0.314503,-0.147331,A
0.054686,0.073615,0.078877,-0.045292,-0.854621,-0.148132,-0.246142,0.729447,1.431477,0.660243,A
0.317295,0.769519,-0.049972,0.417377,-0.294183,-0.552867,-0.367753,0.866514,0.262279,0.445047,A
0.621490,0.392110,-0.040765,0.701477,-0.161850,0.246723,0.513340,0.343204,1.197003,0.418007,A
0.445443,1.379816,-0.252232,-0.048211,-0.891912,0.008678,-0.052443,1.179495,0.044691,0.083945,A
0.357934,1.108884,0.365955,-0.226867,-0.841726,-0.481451,-0.043548,0.532857,0.570528,0.236921,A
0.166603,0.509863,-0.369259,-0.121319,-0.906703,-0.362340,0.476119,0.407456,0.840262,0.119226,A
-0.465275,-0.265716,0.536650,0.043575,-0.154167,0.266326,-0.046867,0.842480,1.203617,-0.084644,A
0.172618,-0.542738,-0.504930,-0.934548,-0.451292,-0.451611,-0.212098,0.056730,0.641839,0.675962,A
0.979846,0.095553,0.189803,-0.367453,-0.686340,-0.080309,-0.343357,-0.422274,0.971934,-0.514505,A
0.270490,1.750133,0.249955,-0.486204,-0.501306,-0.862425,-0.149695,0.154314,-0.323784,-0.350665,A
0.803294,0.184152,0.191134,-0.749983,-0.894663,0.157435,0.402168,0.343435,-0.132953,0.062306,A
-0.142933,-0.020817,-0.370349,-0.425806,-0.473035,-0.183631,0.975843,0.813550,-0.342854,0.026210,A
-0.007997,-0.063222,-0.814844,0.334267,-0.137708,-0.561619,1.292269,0.062793,-0.255090,0.782296,A
0.016169,-0.100981,0.100958,0.605947,-0.435934,0.002498,-0.411514,-0.107062,0.009866,0.407059,A
0.501500,-0.616700,1.250317,-0.467137,-0.828607,0.050393,0.597371,-0.301959,0.142247,-0.138612,A
0.229979,-0.234304,0.585561,-0.450414,-0.307869,-0.172439,0.264568,1.007141,0.283309,0.093673,A
0.555887,0.071260,-0.158695,-0.210855,0.461036,0.547295,0.245813,0.630899,1.098830,-0.337403,A
0.941715,0.182651,-0.379725,0.187388,-1.071700,0.320615,-0.028393,0.083126,0.225343,-0.295961,A
0.964056,0.995751,0.994603,-0.133761,0.471603,1.013901,1.344916,1.753690,1.647339,0.642157,B
0.578122,1.133637,0.242926,1.357025,1.430946,1.289537,1.611361,0.772946,1.455212,0.429997,B
1.296618,0.755834,0.783395,1.036715,0.692448,1.237156,1.955083,1.108512,0.926944,1.363532,B
1.926325,0.175134,1.558419,0.673994,1.558301,1.307875,0.545407,1.424156,1.482001,1.822445,B
0.114602,-0.342585,-0.856882,0.041193,-0.260641,0.099897,-0.194514,0.595608,-0.775537,-0.581092,A
0.423026,-0.218204,0.651872,0.893831,-0.033441,0.598229,-0.322710,-0.240030,0.203638,-0.368663,A
-0.008687,1.020313,-0.146885,-1.213632,-0.918074,-0.111917,0.097983,0.585135,0.868418,0.703333,A
-0.327460,-0.074410,-0.300953,0.168136,-0.434304,-0.346462,-0.598330,0.289669,-0.532471,0.003839,A
0.113673,-0.359812,-1.136860,-0.242260,-0.036870,0.147780,-0.040124,-0.152058,-0.781454,-0.797619,A
-0.339666,-0.381439,-0.085914,0.174714,-0.747855,0.362056,0.217542,0.762610,0.119598,0.285320,A
-0.675431,-0.023901,-0.812893,-0.456089,-0.000759,-0.640524,0.391915,0.092036,0.232721,0.521680,A
0.101547,-0.355201,-0.660823,-0.427612,-0.483706,0.078789,0.178892,0.094700,0.317891,-0.354854,A
-0.428378,0.041187,-0.329708,0.262842,-0.700201,-0.376285,-0.231809,0.681007,-0.014012,-0.716189,A
-0.198943,-0.504315,-0.120364,0.304731,-0.039442,-0.480022,-0.057934,0.201570,0.009746,0.904114,A
0.692315,1.353205,1.242125,1.363793,1.560671,0.635711,1.186733,0.776905,1.135283,0.585151,B
0.655361,1.603368,1.689677,0.993220,1.627940,0.304125,1.282995,1.474943,1.324439,1.989062,B
0.129033,1.584949,1.640650,1.036829,2.093230,0.837928,0.744019,0.755033,0.903560,2.249135,B
0.113988,1.503369,1.240234,1.386632,1.526803,1.253794,1.701041,0.572481,0.879942,1.676680,B
0.861474,1.279508,1.146428,1.585510,1.162163,0.858487,-0.281277,0.723474,0.841647,2.001260,B
1.142872,1.065987,0.515846,1.706587,1.278823,1.006320,0.206894,1.125994,1.571876,1.390525,B
1.175758,0.981431,1.280856,1.359712,1.023481,1.478004,0.942722,0.960747,1.833967,0.771180,B
0.425289,1.305562,1.548113,1.191449,0.810858,1.475513,0.743922,1.334990,1.234281,2.015026,B
0.743640,0.984529,1.751280,1.548209,0.599809,1.188135,1.121132,0.866242,0.662886,0.912180,B
0.838689,0.660592,1.979943,1.609628,1.205835,1.265788,0.820327,0.799969,2.154585,0.864820,B
0.507518,1.351203,1.456669,1.326691,0.861347,1.209064,-0.196814,0.900911,1.306794,1.544774,B
0.601051,1.428247,1.360632,2.508917,0.421730,0.942049,0.796538,1.274053,1.372808,1.593082,B
0.205940,1.848635,1.340308,0.446738,1.263004,0.859664,0.579371,1.465879,1.944616,2.052765,B
0.585011,1.229243,1.404868,1.115336,1.225029,1.613325,1.264560,1.506522,0.579985,1.219777,B
0.790305,2.125792,0.955512,2.046877,0.510091,0.190304,0.255949,0.956806,0.688542,2.420727,B
0.285641,0.970107,0.651551,0.237064,-0.402665,-0.419244,-0.692706,-0.346183,0.911032,0.681015,A
-0.411635,0.229470,0.986584,0.380237,-0.756216,-1.304358,-0.868493,0.212596,0.283255,0.966269,A
-0.008263,0.459972,1.132937,0.280136,-0.352702,-1.047829,-0.007677,-0.011691,0.922476,0.203983,A
-0.303603,0.658031,-0.010456,0.582309,-0.651882,0.205130,-0.646372,0.266650,0.402811,0.968809,A
0.206576,0.305684,0.278694,0.253231,-0.939217,-0.391650,0.273521,0.738859,0.472321,0.686540,A
0.536637,-0.744112,0.959058,0.783086,-0.645765,-0.527525,-0.441069,1.074108,0.705450,0.169999,A
-1.277820,0.099713,0.864192,0.731580,-0.815247,-0.585423,0.005039,0.117456,0.900077,-0.225454,A
-0.270072,0.562392,0.065786,0.361579,-0.300172,-0.431778,0.036791,0.575053,0.925487,0.337753,A
0.603521,0.221801,0.226537,0.021712,-0.643427,-0.702277,-0.266013,0.156435,1.035666,0.052749,A
-0.192263,0.960555,0.250693,0.626464,-1.066592,0.111041,0.008039,0.839205,0.682422,-0.325530,A
-0.747957,0.423138,-0.051198,0.708707,-0.249286,-0.219908,-0.615050,1.048088,0.928704,-0.224998,A
0.030153,0.392466,0.611243,-0.360608,-0.673112,-0.954488,0.579659,0.917492,1.206320,-0.269571,A
0.091517,1.052979,0.478298,-0.011390,0.103254,-0.053173,-0.384406,-0.535068,1.035015,-0.578750,A
-0.048803,0.505460,0.302211,-0.284041,-0.583193,-0.558558,-0.123565,0.521722,0.029954,-0.128309,A
1.054617,0.081859,0.434730,0.071228,-0.648992,-0.227043,0.321533,1.590459,1.140589,0.387887,A
-0.196658,0.051119,0.614246,-0.279468,-0.767504,-0.800196,0.297655,0.321630,0.267131,-0.325813,A
0.051719,-0.023800,-0.331444,-0.297225,-1.292761,-0.339740,0.042594,0.667682,0.291065,0.218769,A
0.528444,0.094365,0.412325,-0.124906,-0.886325,-0.139290,-0.158154,0.033026,-0.036602,0.428034,A
0.626718,0.501235,-0.185997,-0.153845,-0.550972,-0.273045,0.012910,0.811038,-0.198519,1.059766,A
0.293527,0.496962,1.301359,-0.557541,-1.294145,0.528839,0.291061,0.951736,0.630523,-0.413468,A
0.110598,1.289806,0.655370,-0.159994,-1.010242,-0.131316,0.555702,1.000376,0.377929,0.769818,A
0.922040,1.653694,0.223292,-0.492633,-0.405248,-0.353954,0.732507,1.301181,0.161034,-0.207534,A
0.681139,0.997901,1.301543,-0.905952,0.192725,-0.228682,0.534830,0.901936,0.553916,-0.105607,A
0.209004,1.552372,0.549153,-0.074676,-0.853967,-0.454719,0.345048,1.000290,0.343097,0.708921,A
0.119976,0.579486,-0.088429,-0.677131,-0.855885,-0.039518,0.654297,0.852946,-0.120838,-1.356955,A
1.405303,2.199188,1.482414,0.593817,-0.112014,0.865812,2.575282,1.321462,1.542495,1.101245,B
0.905933,1.441680,1.172629,0.285595,0.667775,1.070303,2.278448,1.728695,1.854254,1.072120,B
1.991798,1.784566,1.836107,0.284577,0.616177,1.963111,1.358263,1.904607,1.687139,-0.010116,B
1.550498,2.078608,1.867010,0.247288,0.349541,0.624650,1.591569,2.447969,1.428118,0.383380,B
1.482891,1.907765,1.309111,0.722579,0.511190,1.724315,1.598749,2.396439,0.191782,0.096537,B
2.224699,1.137976,1.377278,1.194876,0.407026,0.090779,2.011301,1.836069,1.902924,0.578994,B
1.609148,1.000504,1.672464,0.392142,0.431832,0.518117,1.643181,1.189165,1.261036,-0.178990,B
1.000305,1.202298,1.073708,-0.209239,0.319963,1.795544,1.280302,2.071047,0.470888,0.320999,B
1.743581,1.893034,1.108114,-0.398659,0.421154,1.219356,1.601854,0.895718,1.132438,0.724900,B
0.536006,1.081465,-0.159425,-0.283801,0.184376,0.405923,-0.112093,1.404936,0.734314,-1.591524,A
0.329271,0.377016,-1.085882,-0.847342,-1.362194,-0.591664,0.529367,-0.114686,-0.063820,0.100782,A
0.870140,0.282044,0.261104,-0.665776,-0.658095,-0.438178,0.801373,1.345239,-0.275771,-0.280545,A
0.965235,0.557061,-0.545336,-1.021073,-0.168186,0.575365,1.003746,0.453938,0.148482,-0.805765,A
0.451188,0.215211,-0.261179,-0.083059,-0.498927,0.548335,1.520791,0.838407,-0.414335,-0.903247,A
1.341749,0.343548,-0.696572,-0.886021,-0.605082,0.753046,0.806622,0.085792,-0.722612,-0.749294,A
0.185796,-0.152129,0.322225,-0.124645,-0.285237,0.618364,-0.242159,-0.299570,0.040851,0.039229,A
