f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.018774,-0.061324,0.030567,0.132749,-0.064182,-0.085805,-0.274220,0.045447,0.149612,0.238171,A
-0.036825,-0.051242,0.079443,0.095944,-0.112181,-0.093873,-0.087516,-0.076944,-0.052375,0.238583,A
-0.069857,0.120155,0.027954,0.075812,0.061970,-0.206197,-0.067003,0.024044,0.136487,0.156104,A
-0.080641,-0.180661,0.398312,0.178017,0.092133,-0.014808,-0.031118,0.020519,0.136682,0.109525,A
0.095120,0.115672,-0.066256,0.075087,0.028834,-0.091425,-0.110203,0.017698,0.116920,0.219605,A
-0.061578,0.146608,-0.089628,-0.116198,0.059029,0.087812,0.072574,-0.147844,-0.000304,0.115313,A
-0.102990,0.073272,0.124361,0.150553,0.170570,-0.185969,0.027330,-0.052978,0.157921,0.173952,A
0.052916,-0.080804,-0.078967,0.091270,-0.031734,-0.083752,-0.296496,-0.081937,0.108543,-0.031061,A
-0.110726,-0.106209,-0.060414,0.128344,0.117790,0.014037,-0.098432,0.001919,0.136671,0.206476,A
-0.062473,0.006747,0.046227,0.013190,-0.034564,-0.167064,-0.035532,-0.043210,0.002806,-0.035361,A
0.046103,-0.104323,0.053081,-0.127244,-0.083701,0.161791,-0.072775,0.025777,0.049353,-0.022834,A
-0.005645,0.058433,0.033414,0.117188,-0.132950,0.021535,0.065998,-0.000661,0.067352,0.051884,A
-0.099299,-0.014693,-0.175950,-0.075907,-0.035754,-0.148865,0.244123,0.049697,0.080280,-0.058661,A
0.201695,0.169350,0.066355,-0.066184,-0.140329,-0.041702,0.016253,-0.095180,0.002083,0.098755,A
0.209984,0.115440,-0.091147,-0.202266,0.102137,0.071123,0.192555,-0.011302,-0.161302,0.078720,A
-0.034355,0.170647,-0.203528,-0.172717,-0.172466,-0.097953,0.022928,0.113440,-0.011225,0.001603,A
0.063438,0.094472,-0.045935,-0.116648,0.013376,0.101278,0.062005,0.052749,-0.218490,-0.293388,A
0.063870,0.023702,-0.077381,-0.108371,0.126360,0.083082,-0.064959,-0.074487,0.049357,-0.037274,A
0.171270,-0.118091,0.094426,-0.233722,-0.062899,0.057288,0.115057,-0.063298,-0.026558,-0.051762,A
0.007200,0.036921,-0.082343,-0.291631,0.066969,0.194752,-0.000921,0.137420,-0.087309,-0.167525,A
0.215989,-0.109504,-0.030565,0.064801,0.127912,0.205064,0.140667,-0.089716,-0.193564,-0.269650,A
0.119253,0.123949,-0.198651,-0.042262,-0.080822,0.074149,0.305649,0.086676,-0.212498,-0.214475,A
0.100958,-0.146662,0.073676,-0.192611,-0.090231,0.081372,0.246090,-0.087322,-0.096218,-0.172723,A
-0.001227,-0.044384,-0.169561,-0.025918,-0.217222,0.065490,0.126875,0.006978,-0.294520,0.020463,A
-0.010829,-0.303493,-0.161005,-0.174906,0.111475,0.046289,0.039978,0.171812,-0.059280,-0.239619,A
-0.116387,-0.041635,-0.253406,0.069864,0.201773,0.246942,-0.015830,-0.058694,-0.266783,-0.306434,A
0.110242,-0.152227,-0.168670,-0.077552,0.076372,0.090183,0.055089,-0.067173,-0.271764,-0.178817,A
-0.015711,0.005745,-0.317616,0.025370,0.167197,0.354149,-0.081562,-0.062346,-0.338940,0.041459,A
0.167265,-0.248080,0.081387,-0.256581,-0.047065,0.217570,-0.008291,-0.184926,-0.286789,0.002889,A
0.106331,-0.113667,-0.271577,-0.253735,0.166729,0.359188,0.193159,-0.097245,-0.166037,-0.317436,A
0.132822,-0.174713,-0.238178,-0.256738,0.135666,0.179785,0.082860,0.020092,-0.183009,-0.024474,A
0.153905,-0.155101,-0.073822,-0.191213,0.227848,0.229314,0.177284,-0.320660,-0.210854,-0.037593,A
0.154379,-0.304085,-0.284701,-0.140609,0.144430,0.274120,0.036530,-0.134415,-0.390245,-0.037637,A
-0.231034,-0.133383,-0.307248,-0.058391,0.321924,0.300950,0.309330,-0.283333,-0.361267,-0.109075,A
0.139640,-0.242154,-0.083471,0.071439,0.173515,0.340546,0.073660,-0.102664,-0.275404,-0.061869,A
0.096029,-0.283123,-0.099246,0.059709,0.283060,0.269820,0.061693,-0.229486,-0.045268,-0.075518,A
-0.102067,-0.293861,-0.182149,0.085302,0.228124,0.441937,-0.055340,-0.312128,-0.072690,-0.055155,A
-0.145610,-0.313056,-0.272806,-0.069507,0.186484,0.335755,0.028820,-0.343465,-0.231613,-0.082585,A
-0.005131,-0.379546,-0.087671,0.209555,0.399883,0.075957,-0.047275,-0.386935,-0.303986,-0.035639,A
-0.148189,-0.326330,-0.158425,0.088133,0.169817,0.367103,-0.134744,-0.216162,-0.279165,0.043314,A
-0.120744,-0.349257,-0.166532,0.096972,0.239332,0.285164,0.074018,-0.233050,-0.157901,-0.071626,A
-0.042939,-0.398255,-0.221479,0.184019,0.312746,0.236118,0.076382,-0.320598,-0.217355,0.014943,A
-0.076919,-0.423014,-0.357314,0.295862,0.353321,0.270133,-0.061762,-0.172932,-0.212016,0.081247,A
0.080218,-0.439356,-0.177522,-0.015617,0.518467,-0.107984,-0.063457,-0.353359,-0.248370,0.178474,A
-0.311875,-0.258647,-0.314227,0.208731,0.283720,0.357654,-0.190345,-0.254033,-0.296968,0.092623,A
-0.273630,-0.396089,-0.091247,0.326356,0.267067,-0.061604,-0.038480,-0.303119,-0.238231,0.180236,A
-0.333867,-0.407039,-0.254050,0.094889,0.418250,0.116189,-0.119770,-0.247510,-0.183944,0.176984,A
-0.184896,-0.429171,-0.092381,0.269082,0.578847,0.130702,-0.207190,-0.391337,-0.169334,0.133792,A
-0.176783,-0.352590,-0.141652,0.352692,0.583980,0.268400,-0.339217,-0.289165,-0.227461,0.133361,A
-0.286714,-0.391580,-0.163621,0.271920,0.232584,0.167591,-0.314182,-0.476637,-0.138620,0.194949,A
-0.395835,-0.326781,-0.013583,0.196594,0.350338,0.027086,-0.335030,-0.453128,-0.071433,0.119211,A
-0.597195,-0.493676,-0.008506,0.282831,0.418598,0.067169,-0.360222,-0.375008,-0.117985,0.124598,A
-0.438414,-0.336021,-0.144942,0.275278,0.397618,-0.043855,-0.406799,-0.297662,-0.079679,0.259860,A
-0.399486,-0.266513,0.062983,0.295393,0.348477,0.008194,-0.293520,-0.604227,-0.039907,0.177044,A
2.126303,2.123447,2.565905,2.819823,3.068988,2.717860,2.220770,2.282809,2.641140,2.932752,B
2.341016,2.322845,2.680896,2.948381,2.811353,2.672314,2.275665,2.259392,2.608247,2.918017,B
2.255963,2.351834,2.743935,2.979190,3.117824,2.462766,2.156941,2.256975,2.504825,2.994006,B
2.249222,2.351598,2.846745,3.047496,2.916732,2.599465,2.166249,2.210784,2.647748,3.062255,B
2.083547,2.240169,2.965090,2.826346,2.867226,2.518974,2.262678,2.325720,2.710320,2.954749,B
2.269514,2.281158,2.783871,3.004438,2.864423,2.575356,2.319776,2.376531,2.550513,3.049788,B
2.020526,2.528664,2.854202,3.000659,2.873033,2.455939,2.068769,2.180516,2.680389,3.138315,B
2.114648,2.231006,2.836541,3.080343,2.851832,2.295603,2.295667,2.494837,2.770853,3.061721,B
2.093477,2.380623,2.836184,3.125654,2.699523,2.447063,2.160327,2.326871,2.807713,3.008142,B
2.115656,2.260245,2.850100,3.093956,2.800686,2.385620,2.069660,2.387987,2.510439,2.984339,B
2.135826,2.460921,2.613318,3.112483,2.750771,2.348851,2.096895,2.511467,2.724869,3.157636,B
2.228133,2.550706,2.895880,3.045182,2.709334,2.169871,2.145966,2.349260,2.890001,3.045775,B
2.209166,2.573327,2.856508,3.010368,2.806045,2.409774,2.178432,2.595651,2.620458,2.999646,B
2.145070,2.325064,2.977725,3.061189,2.739822,2.249061,1.955744,2.502998,2.912526,3.013051,B
2.170908,2.601646,2.947596,3.147661,2.837832,2.387176,2.237556,2.445906,2.812792,3.039219,B
2.252720,2.632717,2.933477,3.114800,2.682704,2.361887,2.268350,2.338219,2.915785,3.008863,B
2.165407,2.592403,3.030089,2.925739,2.741307,2.379124,2.139864,2.648432,2.784277,3.075663,B
2.305931,2.516749,2.947704,2.940980,2.468488,2.147707,2.130469,2.424719,2.942389,3.069133,B
2.132959,2.748000,2.974041,3.173753,2.563779,2.296598,2.322060,2.558065,2.788006,2.887801,B
2.158325,2.769086,3.006579,3.071113,2.700083,2.082995,2.134760,2.794975,2.830649,3.014731,B
2.369521,2.623097,3.027593,2.776650,2.678534,2.281383,2.285535,2.589234,3.023549,3.066731,B
2.291881,2.755626,2.913579,2.697336,2.570152,2.117263,2.341393,2.585879,3.052513,3.160007,B
2.408557,2.568945,3.039113,2.833492,2.505894,2.330854,2.266473,2.868022,2.917057,3.029953,B
2.311359,2.802410,2.942181,3.041596,2.392568,2.279593,2.380686,2.660228,2.869688,3.018928,B
2.510582,2.818518,3.110658,2.855613,2.406108,2.247282,2.196740,2.746059,2.878896,2.819095,B
2.495272,2.709341,2.893076,2.853041,2.587015,2.024815,2.320222,2.652147,3.076202,2.841148,B
2.411233,2.812472,2.837864,2.769687,2.505391,2.246956,2.248605,2.734813,3.168148,2.589268,B
2.457226,2.869309,3.148413,2.978476,2.352234,2.212363,2.361157,2.739042,2.951325,2.886002,B
2.561015,2.747492,3.022801,2.812429,2.355771,2.157343,2.380966,2.784583,2.908173,2.791464,B
2.414912,2.732796,2.996242,2.773893,2.479417,2.210001,2.247099,2.743936,3.128036,2.872215,B
2.736548,2.896610,3.003199,2.768000,2.390506,2.353148,2.508193,2.809809,2.965330,2.959563,B
2.656861,2.945648,2.952161,2.535003,2.394139,2.314491,2.305839,2.827501,2.935498,2.868243,B
2.666250,2.845796,3.056460,2.574095,2.215946,2.295732,2.471919,2.705754,2.923373,2.876225,B
2.534854,3.003000,3.140047,2.842754,2.301833,2.209470,2.586702,2.971571,2.931096,2.562438,B
2.480676,3.007589,2.895909,2.742881,2.396973,2.198096,2.607469,2.899250,3.176414,2.580992,B
2.592552,2.934535,2.682074,2.728030,2.312528,2.421966,2.735381,2.918141,3.083159,2.594096,B
2.703996,3.119235,2.997188,2.520446,2.452926,2.359399,2.689972,2.747019,2.953403,2.829759,B
2.646623,2.996857,2.963988,2.551322,2.216654,2.445500,2.423714,2.846700,2.824856,2.753727,B
2.767006,2.950746,2.723622,2.633754,2.372735,2.399102,2.644437,2.802803,2.685521,2.583467,B
2.576892,2.989768,2.820414,2.548842,2.468376,2.344795,2.519745,2.938101,2.854364,2.416540,B
2.592726,2.874884,2.919713,2.467566,2.249866,2.372948,2.764688,3.069342,2.767453,2.692964,B
2.778070,2.907482,2.808321,2.359369,2.356092,2.244692,2.655195,3.048195,2.980246,2.574752,B
2.745212,2.797404,2.811695,2.275373,2.336103,2.503550,2.868865,2.836384,2.797943,2.541019,B
2.651908,2.760362,2.764332,2.600085,2.373927,2.440550,2.701090,2.942229,2.623840,2.615532,B
0.196305,0.394010,0.230616,0.009230,-0.200841,-0.100914,0.080699,0.183717,0.129547,0.147587,A
0.040197,0.298438,-0.019285,-0.285031,-0.170399,-0.262280,0.161636,0.224278,0.198677,-0.165088,A
0.147640,0.128926,0.134679,-0.028079,-0.142579,0.073002,0.301256,0.063268,0.029452,-0.064008,A
0.053672,0.243179,0.200311,-0.363835,-0.091683,0.093936,0.133560,0.193462,0.186471,-0.145398,A
-0.015714,0.229571,0.037577,-0.181927,-0.184461,-0.093235,0.088692,0.143887,0.087735,-0.204718,A
0.153650,0.203234,-0.086166,0.100636,-0.098238,-0.018925,0.209374,0.279664,0.251073,-0.214206,A
0.208753,0.018175,0.026288,-0.195922,-0.117961,-0.120589,-0.028377,0.198832,0.000902,-0.008612,A
0.200688,0.280664,-0.073007,-0.206558,-0.157216,-0.096313,0.210937,0.134045,0.052310,0.004176,A
0.164121,0.003738,-0.006649,-0.189580,-0.183811,0.215793,0.137783,0.075070,0.005974,-0.090653,A
0.039739,0.112910,-0.019296,-0.188169,-0.199025,-0.203801,0.151973,-0.111960,-0.000727,-0.212225,A
0.145506,0.230500,-0.019908,-0.082201,-0.048549,0.146492,0.044457,0.184166,0.016495,-0.155823,A
0.314712,0.002935,-0.025997,-0.116029,-0.068149,0.020219,0.152348,0.047944,-0.049709,-0.179925,A
0.014689,-0.124051,-0.063838,0.047944,-0.035187,0.033401,0.194576,0.082610,-0.135663,-0.097103,A
-0.049311,0.061479,0.017148,-0.054532,0.021572,0.101736,-0.091086,-0.140546,0.046527,0.090818,A
0.099315,0.115492,0.156172,-0.000330,0.134277,0.163928,0.162707,0.192740,-0.042465,-0.080629,A
0.119845,0.030625,-0.280049,-0.154729,-0.132920,0.035974,-0.081520,0.140324,-0.062895,0.085260,A
0.098914,-0.086622,-0.118541,-0.106164,-0.151026,0.302383,0.077668,0.034652,0.009293,-0.255309,A
0.132236,-0.059698,-0.033443,0.025474,0.014945,0.038311,0.114995,0.005626,-0.004542,-0.047903,A
0.069515,0.012921,0.017931,-0.114281,0.011676,0.249841,0.217966,-0.070925,0.007887,0.092115,A
-0.112706,-0.004478,-0.082554,-0.227629,-0.050430,0.172889,-0.142459,0.011082,-0.095986,0.053440,A
0.059344,-0.182774,0.108077,-0.093508,0.156202,-0.171208,-0.012841,-0.057152,0.061467,-0.068135,A
-0.152610,0.099197,-0.188065,0.109210,-0.059597,-0.010181,-0.059378,-0.038852,-0.139527,-0.267359,A
0.002575,0.030852,-0.020826,0.048988,0.001735,0.164872,-0.052738,-0.157782,0.065394,0.056402,A
-0.031656,-0.105455,0.033677,0.222399,0.179675,0.020655,-0.087031,0.004664,0.118288,-0.140071,A
-0.099066,0.058082,0.040713,0.071371,0.097453,0.143093,-0.107461,-0.078776,-0.045765,0.046549,A
-0.245968,-0.106371,0.035334,0.034178,-0.010834,0.071976,0.149756,-0.069078,-0.061199,0.094722,A
-0.024842,-0.121715,-0.147592,0.027974,-0.060794,0.141956,-0.194545,-0.037384,-0.093705,0.131433,A
-0.159200,-0.126486,0.028804,0.096527,-0.036132,-0.024037,0.027424,-0.128455,-0.154796,0.065426,A
-0.154973,-0.006992,0.031105,-0.042695,0.092505,-0.063807,-0.069947,-0.007501,-0.115882,0.029408,A
-0.299991,-0.022430,0.073004,0.320850,-0.013595,-0.065650,-0.055253,-0.142684,0.007568,0.035995,A
-0.039371,-0.218713,0.099814,0.111908,0.006822,-0.202352,-0.314668,-0.051178,0.234972,-0.108604,A
-0.168972,-0.053039,0.294547,-0.059389,0.131712,-0.083153,-0.175759,-0.061800,0.141400,0.352021,A
-0.140196,0.044315,0.167416,0.289587,0.104447,-0.035394,-0.109514,0.025506,0.138906,0.294421,A
-0.081517,0.145447,0.017403,0.129968,0.053413,-0.002980,-0.301719,0.194731,0.025823,0.217101,A
-0.157728,0.066998,0.051921,0.069963,-0.003216,-0.214553,-0.134663,-0.224632,0.295948,0.205762,A
-0.211117,0.115870,0.353819,0.218855,-0.095816,0.085979,-0.300787,-0.074593,0.222739,0.223656,A
-0.407417,0.129508,0.185401,0.073618,0.025114,-0.270602,-0.213652,-0.228191,0.046980,0.128544,A
-0.337288,-0.082530,0.313414,0.424463,-0.165949,-0.034426,0.026949,0.012364,0.132920,0.291290,A
-0.125118,0.130632,0.161382,0.228187,0.009684,-0.276825,0.000480,-0.125437,0.116573,0.107460,A
-0.007506,0.006015,0.346796,0.137424,-0.051697,-0.340580,-0.342067,0.046299,0.219889,0.100326,A
-0.079687,0.097450,0.365667,0.180897,-0.123890,-0.262704,-0.263946,-0.068700,0.181074,0.179333,A
-0.087674,0.106759,0.328022,0.277926,-0.210723,-0.275323,-0.202689,0.091997,0.181152,0.140688,A
-0.026816,0.178816,0.254946,0.212719,0.002836,-0.300570,-0.253828,0.220876,0.296223,0.328039,A
-0.221349,0.184556,0.341667,0.068669,-0.114859,-0.375287,-0.196438,0.012652,0.349860,0.129898,A
-0.052755,0.337025,0.135827,0.200735,0.052513,-0.124270,-0.249613,0.149594,0.223765,0.071886,A
0.078574,0.116646,0.235938,0.049696,-0.377569,-0.248990,-0.248533,0.128919,0.497886,0.130308,A
-0.055470,0.177180,0.377691,0.089150,-0.001456,-0.377271,-0.085458,0.197808,0.349927,0.196716,A
0.004204,0.240415,0.219806,-0.041102,-0.195993,-0.473151,-0.254019,0.034013,0.275551,0.246385,A
-0.075709,0.241718,0.216204,-0.083341,-0.281313,-0.274823,-0.252720,0.029274,0.297345,0.123145,A
-0.120059,0.440103,0.174791,-0.052524,-0.286083,-0.100679,-0.248229,0.151368,0.324156,0.218138,A
-0.124178,0.460477,0.275499,0.129205,-0.179408,-0.294876,-0.214682,0.099265,0.430784,0.402689,A
0.161280,0.331769,0.216937,-0.081826,-0.262802,-0.260151,-0.150937,0.206791,0.302423,0.163924,A
-0.187567,0.441315,0.332872,0.072276,-0.303013,-0.298295,-0.005727,0.409972,0.319361,0.066059,A
-0.069523,0.560719,0.302189,0.078002,-0.281615,-0.292333,-0.011861,0.415550,0.341451,0.090510,A
-0.024163,0.370230,0.364847,-0.018751,-0.263900,-0.288229,-0.060208,0.349105,0.335911,0.057557,A
0.058284,0.276336,0.454652,-0.025648,-0.501965,-0.381797,0.016116,0.315856,0.287388,0.119969,A
0.020858,0.363305,0.284483,-0.158780,-0.458277,-0.425712,-0.104278,0.310239,0.259208,0.189603,A
0.090205,0.428669,0.349236,-0.152210,-0.263601,-0.267354,0.085563,0.338876,0.637353,0.026241,A
0.092890,0.592689,0.346283,-0.284054,-0.376056,-0.319961,0.175343,0.389684,0.221243,-0.084658,A
0.477059,0.435591,0.123056,-0.064666,-0.504803,-0.484873,0.116307,0.204213,0.233392,-0.210709,A
0.087030,0.578884,0.303333,-0.240080,-0.414395,-0.224958,0.050110,0.419642,0.218484,0.052547,A
0.393859,0.371850,0.027025,-0.362851,-0.418151,-0.310258,0.107589,0.316563,0.272572,-0.020928,A
0.405385,0.245870,0.067564,-0.303034,-0.574911,-0.176778,0.089918,0.406888,0.425031,-0.121545,A
0.370041,0.408981,0.221474,-0.337122,-0.312946,-0.255139,0.482241,0.419567,0.386227,-0.019751,A
0.338126,0.427591,0.324572,-0.272698,-0.489820,-0.136363,0.159114,0.264672,0.230243,-0.208958,A
0.262089,0.376320,0.168643,-0.309898,-0.462854,-0.228983,0.177415,0.491512,0.301773,-0.149399,A
0.333973,0.475372,-0.067189,-0.341951,-0.615710,-0.101442,0.370007,0.336762,0.261571,-0.274528,A
0.381481,0.543803,0.003211,-0.278394,-0.583955,-0.155035,0.240242,0.438505,0.135679,-0.078017,A
0.350956,0.164162,0.001383,-0.382671,-0.497636,0.051881,0.179652,0.589781,0.177503,-0.054186,A
0.436980,0.353345,0.064115,-0.505282,-0.365058,-0.128713,0.190550,0.490539,0.194222,-0.499475,A
0.297630,0.481176,0.032807,-0.492887,-0.677266,0.056022,0.386640,0.457764,0.084206,-0.499614,A
0.357932,0.349506,-0.056596,-0.524808,-0.322852,-0.019584,0.330320,0.563141,0.096433,-0.472619,A
0.376026,0.425930,-0.144263,-0.350345,-0.323873,0.082451,0.234719,0.170132,0.108477,-0.319468,A
0.397188,0.397360,-0.111541,-0.472227,-0.384514,-0.007419,0.445275,0.495235,0.080398,-0.391356,A
0.332087,0.338443,-0.183916,-0.543609,-0.313929,0.049344,0.413412,0.585041,0.150620,-0.253867,A
0.436761,0.148601,-0.034241,-0.545571,-0.323433,0.112469,0.364430,0.284995,0.010137,-0.483305,A
0.489572,0.255051,-0.094544,-0.286948,-0.338228,0.161605,0.287359,0.329694,0.011021,-0.408584,A
0.473819,0.108655,-0.165469,-0.369689,-0.278215,0.004009,0.354706,0.238965,0.094067,-0.295504,A
0.505323,0.092493,-0.338300,-0.493971,-0.460898,0.241497,0.384288,0.120481,0.003398,-0.441659,A
