f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.269229,-0.032714,-0.370217,-0.211985,0.037225,0.023374,0.326146,0.158675,0.139609,-0.013746,A
0.191795,0.051319,-0.147916,-0.316807,0.141586,-0.154890,0.080758,0.029345,-0.274511,-0.245232,A
0.294506,-0.210662,0.030725,-0.343104,-0.112707,0.140749,0.274122,0.130335,-0.250825,-0.116164,A
0.182142,-0.077339,-0.351428,-0.337363,-0.030462,0.444637,0.099800,0.158426,-0.375474,-0.208656,A
0.127484,-0.185285,-0.381439,-0.367752,-0.053940,0.007669,0.290883,-0.063308,-0.024881,-0.242812,A
0.168941,-0.384434,-0.075661,-0.181810,0.030727,0.236468,0.180542,0.068920,-0.438265,-0.212260,A
-0.105733,-0.067348,-0.122947,-0.302411,-0.175709,0.314971,0.156520,0.026232,-0.360866,0.026643,A
0.259047,-0.041916,-0.289067,-0.155048,-0.026249,0.046810,0.260681,-0.048706,-0.176001,-0.107674,A
0.263062,-0.159338,-0.293372,-0.074324,0.283831,0.293127,0.189222,0.069713,-0.272116,-0.213012,A
0.388998,0.009057,-0.175700,-0.016307,0.010688,-0.169276,0.090243,-0.043642,-0.450972,0.110000,A
-0.026528,-0.542380,-0.412011,-0.164148,0.256860,0.107924,0.263195,0.114512,-0.113274,-0.025983,A
0.248120,-0.269408,-0.348703,0.244018,0.116578,0.311072,0.133642,0.075010,-0.321859,-0.256253,A
-0.189569,-0.409171,-0.359292,-0.075144,0.072527,0.540567,-0.181637,-0.043468,-0.202892,0.060904,A
-0.002602,-0.238517,-0.017693,-0.189891,0.470327,0.164662,0.018779,-0.385563,-0.244623,-0.160167,A
0.130701,-0.305606,0.024047,0.389831,0.256123,0.194311,0.056631,-0.331201,-0.122962,0.036743,A
-0.107534,-0.450487,-0.351376,0.125731,0.295684,0.261313,-0.036039,-0.212887,-0.394620,0.100729,A
0.043617,-0.470249,-0.043684,0.098353,0.200970,-0.068933,-0.120592,-0.482831,0.144256,0.030955,A
0.015245,-0.123013,-0.393499,0.038486,-0.257237,0.103633,0.011804,-0.200360,-0.292759,0.041180,A
-0.084281,-0.303008,-0.123746,0.251132,0.050492,0.113267,-0.347439,-0.063247,-0.125155,0.183166,A
-0.356659,-0.301763,-0.092142,-0.025402,0.565525,0.002694,0.018958,-0.148198,-0.261233,0.116986,A
-0.471750,-0.536778,0.108513,0.088848,0.194820,0.045938,-0.077534,-0.280611,-0.034696,0.037287,A
-0.368943,-0.066209,-0.054972,0.318045,0.257759,0.087593,-0.050157,-0.431744,0.098136,0.062795,A
-0.082928,-0.170920,-0.171779,-0.012595,0.307733,0.041200,-0.305492,-0.320013,-0.184789,0.140372,A
-0.015411,0.007446,0.022800,0.193507,0.386677,0.079317,-0.247811,-0.349455,-0.097824,-0.041950,A
-0.039557,-0.074530,0.085473,0.311516,0.473691,0.030741,-0.162164,-0.229015,-0.165989,0.309033,A
-0.478996,-0.135446,-0.138629,0.353027,0.143363,-0.285945,-0.227701,0.077393,-0.102124,0.138337,A
-0.365263,-0.031606,0.043584,0.113824,0.096889,0.148497,-0.292253,-0.125273,-0.055623,0.201209,A
-0.385542,-0.197907,0.150871,-0.081708,0.020928,-0.158561,-0.117971,-0.456297,0.084654,0.198216,A
-0.153896,-0.254486,0.063463,0.149278,0.068505,-0.008391,-0.266782,-0.015338,-0.167319,0.543020,A
-0.075072,0.290325,0.176188,0.196420,0.251439,-0.376811,-0.186491,-0.356731,0.072267,0.155630,A
-0.645388,-0.072884,0.257338,0.284526,0.225344,-0.007577,-0.110005,-0.449822,0.212138,0.281545,A
-0.315420,0.112127,0.117508,0.383699,0.074235,-0.086409,-0.271218,-0.138670,0.197265,0.366320,A
-0.241277,0.015991,0.195124,0.331991,-0.082854,-0.119563,-0.303807,-0.154186,0.282668,0.071276,A
-0.306688,0.122599,-0.025091,0.371258,0.132707,-0.172458,0.008835,-0.081105,-0.020945,0.143929,A
-0.257807,0.089371,0.245386,0.370249,-0.034393,0.019291,-0.063853,-0.125083,0.506930,0.021873,A
-0.134803,0.065082,0.034883,0.214721,0.157448,-0.214228,0.095923,-0.061741,0.300112,0.254785,A
-0.038412,0.131244,0.379161,-0.035407,-0.088662,-0.101142,-0.020055,-0.116163,0.311174,0.319261,A
-0.152989,0.034512,0.235490,0.466861,-0.116598,-0.045446,-0.212027,-0.301291,0.175336,-0.143229,A
0.235271,0.363720,0.101557,0.138659,-0.000649,-0.233481,-0.021654,-0.074386,0.190486,0.425280,A
-0.027832,0.010488,-0.004439,0.097578,-0.322700,-0.168784,-0.328429,0.173131,0.155161,0.179540,A
-0.071011,0.307973,0.237847,0.005941,-0.182761,-0.262085,0.079169,-0.176489,0.280232,0.061453,A
-0.018339,0.081490,0.185055,0.353187,-0.213204,-0.126927,-0.185552,0.506454,0.333961,0.510404,A
-0.189568,0.112973,0.111360,-0.062016,-0.258440,-0.157317,-0.242167,0.289544,0.163157,0.012287,A
0.282750,-0.137947,0.185713,-0.040346,-0.164487,-0.351476,-0.074100,0.197598,0.192920,-0.032916,A
0.161535,0.630316,0.166114,-0.057289,-0.380987,-0.077608,-0.069817,0.117137,0.460072,0.090448,A
0.019773,0.327580,0.256772,-0.090633,-0.059473,-0.021331,0.213209,-0.180278,0.306606,0.213662,A
0.158280,0.282510,0.413281,0.198199,-0.264942,-0.410168,-0.053130,0.551316,0.428956,0.189648,A
0.321956,0.506742,-0.056111,0.046147,-0.226033,-0.125970,-0.132100,0.221759,0.268613,0.271113,A
-0.220561,0.245069,-0.039481,-0.320481,-0.273216,-0.477261,0.143365,0.071182,0.238006,-0.091238,A
-0.055262,0.248733,0.293748,-0.156722,-0.221852,-0.261338,0.214848,0.382140,0.288329,0.020620,A
0.196547,0.422816,0.208594,-0.302039,-0.042035,0.014930,0.332734,0.270523,0.355985,-0.183369,A
0.294525,0.242134,0.030956,-0.212336,-0.198351,0.164714,0.301901,0.170941,0.077751,-0.189265,A
0.172310,0.212487,0.182246,-0.055789,-0.097440,0.102689,0.247247,0.169153,-0.125141,-0.263328,A
0.363620,0.254641,-0.005135,-0.084195,-0.095907,-0.151278,0.134634,0.190778,-0.042019,-0.140584,A
0.130982,-0.138811,-0.280827,-0.031261,-0.345976,-0.028850,-0.029204,0.137072,0.006851,-0.088621,A
-0.063675,0.334261,0.060542,-0.680583,-0.184237,0.031809,0.243178,0.007526,0.091577,-0.069460,A
0.295263,-0.034151,-0.224509,-0.310615,-0.281536,0.001096,0.007028,0.218419,-0.064656,0.112778,A
0.016319,0.192249,-0.143972,-0.289009,-0.543589,-0.022403,0.328617,0.163756,-0.122964,-0.572670,A
0.326927,0.205017,-0.058529,-0.230905,-0.315994,0.215336,0.218203,0.041124,0.102343,-0.102842,A
0.495104,0.082765,-0.007704,-0.299103,-0.137091,0.233039,0.172369,0.253852,0.177588,-0.280143,A
-0.004904,-0.010057,-0.207240,-0.215781,-0.034287,0.114947,0.232487,-0.055331,-0.059376,-0.383258,A
0.108700,0.188606,0.067751,0.002208,-0.158936,-0.009393,0.147979,0.125260,-0.089159,-0.329662,A
0.022426,-0.061591,-0.187351,0.160090,0.134873,0.155805,0.261636,0.178550,-0.286811,-0.284909,A
0.367047,-0.157186,-0.235217,-0.176863,-0.229091,0.287153,0.350459,0.157796,0.079715,-0.343294,A
0.399309,-0.222976,0.010124,-0.202402,-0.185582,0.185812,0.143735,-0.063977,-0.161079,-0.083760,A
0.376488,0.099964,-0.170753,-0.102658,-0.102623,0.026448,0.113294,-0.130495,-0.304500,-0.451026,A
0.327792,-0.116262,-0.126115,-0.122456,0.116131,0.276323,0.316223,0.155951,0.117850,-0.139282,A
0.229093,-0.055353,-0.168764,0.005242,0.421204,0.187869,0.031033,0.087412,-0.205556,-0.192129,A
0.202964,-0.090039,-0.027345,-0.088545,0.346712,0.369008,0.414382,0.137944,-0.135368,-0.134793,A
0.357604,-0.371955,-0.164168,0.026263,0.143660,0.032017,0.313128,0.176040,0.044691,-0.007494,A
0.100773,0.036745,-0.253766,-0.230841,-0.207772,0.264071,-0.038381,-0.056473,-0.268563,0.254368,A
0.051906,-0.036789,-0.029736,-0.193372,0.256106,0.291336,0.151286,-0.293568,-0.176518,-0.291744,A
0.200007,-0.362867,-0.190441,-0.295695,0.068781,0.158489,0.333276,-0.369094,-0.245910,-0.062609,A
0.161941,-0.279276,-0.181305,-0.113276,-0.183720,0.260391,-0.074330,-0.099952,-0.001862,0.079013,A
0.026579,-0.055734,0.004552,-0.470807,0.448492,0.216655,0.033973,-0.150864,-0.189041,-0.028714,A
-0.111227,-0.228744,-0.199516,-0.120873,0.447575,0.169957,0.014317,-0.295906,-0.168402,-0.075194,A
-0.416179,-0.207550,-0.256788,-0.112958,0.335499,0.372508,0.202129,-0.247889,-0.180836,-0.191820,A
-0.187882,-0.205342,-0.127900,0.002010,0.223726,0.027186,-0.096259,-0.406223,-0.332848,-0.078217,A
-0.112498,-0.069785,-0.390835,0.292224,0.021396,0.028543,-0.046731,-0.098146,0.017018,-0.021757,A
-0.109696,-0.282311,-0.200735,-0.024901,0.228087,0.082281,-0.055279,-0.293337,-0.018874,-0.158088,A
2.422764,2.558874,2.260621,2.481840,2.387416,2.727614,2.217552,2.043230,2.109102,2.631265,B
2.331699,2.275598,2.537086,2.378170,2.962402,2.843197,2.348573,2.248358,2.148842,2.498774,B
2.381456,2.401298,2.311931,2.852957,2.887966,2.771611,2.692324,2.049878,2.230570,2.460794,B
2.079527,2.367063,2.417640,2.722668,2.961748,2.475084,2.507961,2.086076,2.337821,2.676164,B
2.224142,2.303240,2.552679,2.627110,2.766142,2.635290,2.219784,2.315417,2.405486,2.549840,B
2.317420,2.351677,2.579205,2.735258,2.756316,2.852206,2.270851,2.132703,2.418077,2.417212,B
2.282444,2.400640,2.349243,2.569620,2.617058,2.710877,2.478634,2.203111,2.547893,2.696417,B
2.140809,2.520778,2.504192,2.594285,3.039609,2.403320,2.289603,2.099936,2.261842,2.706956,B
2.352867,2.276273,2.649682,2.670980,2.827078,2.238778,2.171320,2.119321,2.469865,2.715305,B
2.367367,2.413643,2.308777,2.667624,2.811289,2.578174,2.325115,2.490240,2.697014,2.730742,B
2.362364,2.228865,2.526789,2.765577,2.676969,2.605919,2.281846,1.951913,2.460555,2.776041,B
2.248072,2.458750,2.635264,2.540766,2.837400,2.534988,2.218074,2.370304,2.241308,2.755716,B
2.459629,2.684484,2.599273,3.070599,2.729216,2.171285,2.057065,2.215401,2.676479,2.470524,B
2.280241,2.383708,2.802497,2.742406,2.445050,2.274721,2.286173,2.249947,2.550315,2.521821,B
2.351235,2.321439,2.682008,2.677703,2.633788,2.275755,2.217934,2.387150,2.549595,2.878434,B
2.428773,2.412686,2.621710,2.848717,2.492975,2.585800,2.020832,2.334149,2.525754,2.626908,B
2.322262,2.798570,2.610689,2.817189,2.387121,1.962475,2.316282,2.469017,2.572780,2.834597,B
2.598256,2.406640,2.808481,2.582033,2.290352,2.207005,2.379234,2.524931,2.483711,2.598174,B
2.240873,2.703434,2.810770,2.980993,2.342042,2.293445,2.260739,2.409339,2.546415,2.795926,B
2.173725,2.378120,2.773111,2.812544,2.216132,2.092772,2.292290,2.611250,2.816375,2.614127,B
2.152242,2.830272,2.911651,2.637702,2.239963,2.151729,2.129933,2.762595,2.364611,2.672953,B
2.478833,2.274899,2.779894,2.599670,2.367184,2.293825,2.294519,2.840016,2.848028,2.779342,B
2.565794,2.569668,2.945522,2.652615,2.710590,2.108469,2.359255,2.708826,2.765172,2.580094,B
2.459684,2.466635,2.786528,2.600644,2.483542,2.257197,2.634885,2.511008,2.818214,2.658260,B
2.138080,2.753151,2.849531,2.595052,2.411528,2.427483,2.504013,2.667924,2.792067,2.380067,B
2.356598,2.528184,2.535318,2.681544,2.670081,2.213965,2.503948,2.853483,2.834481,2.559905,B
2.795286,2.764721,2.691202,2.652225,2.302631,2.185571,2.354760,2.781716,2.849747,2.707019,B
2.641461,2.783557,2.488971,2.510208,2.227200,2.573866,2.515325,2.825480,2.712196,2.612569,B
2.555882,2.668623,2.831245,2.689043,2.297202,2.354197,2.711795,2.776712,2.662357,2.618717,B
2.333245,2.896897,2.598301,2.321338,2.257632,2.336912,2.443757,2.870942,2.600481,2.658221,B
2.744269,2.496632,2.646890,2.260836,1.974925,2.326593,2.447238,2.841432,2.848556,2.344106,B
2.456649,2.808198,2.634577,2.250431,2.263713,2.502070,2.431412,2.694855,2.874921,2.307994,B
2.545051,2.832476,2.396297,2.563275,2.274563,2.285335,2.618421,2.955100,2.561475,2.568315,B
2.616021,2.736842,2.557244,2.542583,2.288813,2.329336,2.621394,2.940997,2.593743,2.147975,B
2.544085,2.909177,2.696487,2.305694,2.197567,2.566758,2.846337,2.896054,2.563389,2.324663,B
2.765283,2.538248,2.524228,2.217277,2.144004,2.510113,2.795289,2.396165,2.621905,2.539048,B
2.673582,2.572812,2.687772,2.267046,2.013483,2.452421,2.499111,2.842636,2.626737,2.505996,B
2.656379,2.935574,2.702781,2.362985,2.101208,2.455655,2.789029,2.957550,2.719100,2.493613,B
2.597850,2.753625,2.703436,2.275092,2.073142,2.459584,2.886471,2.661070,2.793203,2.398236,B
2.592058,2.594719,2.441712,2.239745,2.442000,2.504254,2.503154,2.705441,2.675014,2.466943,B
2.651162,2.813878,2.195418,2.336185,2.183448,2.729575,2.675694,2.693709,2.428907,2.633557,B
2.779486,2.594060,2.590812,2.177339,2.498502,2.561000,2.774241,2.843542,2.596260,2.317268,B
2.576892,2.614104,2.547485,2.186612,2.018802,2.414633,2.737402,2.409019,2.395954,2.503583,B
2.609393,2.378187,2.251119,2.347440,2.447063,2.671433,2.533614,2.728798,2.764732,2.267185,B
2.643569,2.700231,2.343913,2.276023,2.362239,2.532998,2.697396,2.610916,2.617672,2.377307,B
2.685345,2.281351,2.128367,2.207276,2.253571,2.492747,2.515763,2.543574,2.466081,2.401494,B
3.104665,2.508308,2.295682,2.378095,2.408146,2.553850,2.546669,2.676130,2.181874,2.207636,B
2.739593,2.413797,2.343154,2.483534,2.193051,2.655866,2.941824,2.683646,2.515181,2.273505,B
2.882260,2.477342,1.987387,2.357426,2.412977,2.651132,2.627775,2.449652,2.518933,2.287686,B
2.729315,2.410304,2.282907,2.675091,2.835861,2.685292,2.679047,2.652968,2.207835,2.253497,B
2.855505,2.254734,2.243306,2.288279,2.699522,3.029830,2.787791,2.326827,2.345838,2.249890,B
2.803431,2.423045,2.169092,2.162114,2.733320,2.515628,2.641760,2.184592,2.215546,2.216268,B
2.767576,2.712574,2.143800,2.324282,2.521738,2.516976,2.768159,2.010402,2.087079,2.197688,B
2.639615,2.228772,2.463788,2.345561,2.680760,3.093850,2.501400,2.158499,2.272029,2.134475,B
2.694990,2.281640,2.348508,2.509395,2.484086,2.998574,2.765245,2.315273,2.280653,2.367059,B
2.712739,2.340086,2.119281,2.390007,2.396143,2.788009,2.626593,2.705509,2.149365,2.389582,B
2.326383,2.578953,1.992976,2.374592,2.825568,2.641972,2.770777,2.267421,2.474342,2.435859,B
2.570464,2.480716,2.187467,2.314738,2.741146,2.683302,2.486999,2.235875,2.427461,2.201561,B
2.670997,2.466172,2.126064,2.452549,2.462037,2.798398,2.791780,2.343595,2.320003,2.449135,B
2.572255,2.343969,2.340625,2.467572,2.750594,2.761197,2.434766,2.325307,2.023613,2.057880,B
2.608684,2.334997,2.293956,2.834295,2.680028,2.589520,2.646795,2.247757,2.372044,2.674079,B
2.344262,2.083557,2.335774,2.425968,2.661357,2.841300,2.007171,2.249798,2.138960,2.522283,B
2.646447,2.077055,1.868422,2.523447,2.639633,2.633357,2.498499,2.236651,2.287806,2.646219,B
2.068170,2.445303,2.405749,2.619138,2.695223,2.522435,2.335108,2.423727,2.437295,2.687680,B
2.205435,2.304735,2.244875,2.660515,2.599384,2.481467,2.331172,2.272003,1.969670,2.840540,B
2.246170,2.280342,2.353349,2.527761,2.725731,2.591333,2.437836,2.348984,2.387530,2.573869,B
2.130678,2.155192,2.428327,2.781031,2.813643,2.625144,2.407263,2.294129,2.588540,2.762806,B
2.324706,2.273445,2.351731,2.615119,2.597172,2.483951,2.161715,2.274727,2.211861,2.658951,B
2.280906,2.198006,2.464795,2.619163,2.892648,2.431875,2.340765,2.228098,2.564111,2.859971,B
2.155050,2.335889,2.548957,2.903777,2.708481,2.406491,2.341239,2.288765,2.295468,2.554233,B
2.145556,2.413702,2.357084,2.920286,2.859948,2.582563,1.957207,1.701369,2.405071,2.923102,B
2.284112,2.287355,2.603591,2.482330,2.758131,2.354775,2.412992,2.279805,2.663926,2.547045,B
1.964065,2.433544,2.638544,2.927049,2.658110,2.590930,2.007587,2.242754,2.519401,2.783044,B
2.091502,2.155345,2.377478,2.944928,2.312886,2.530244,2.397628,2.227194,2.586747,2.698523,B
2.002678,2.229558,2.597064,2.824250,2.601687,2.486642,2.171889,2.264524,2.721229,2.794638,B
2.357558,2.229072,2.490646,2.441974,2.657906,2.332326,2.224841,2.227641,2.662811,2.651125,B
2.222348,2.423831,2.474187,2.687671,2.409100,2.431595,2.421949,2.372342,2.762340,2.760572,B
2.448878,2.393495,2.806705,2.614553,2.673069,2.432329,2.208308,2.279322,2.309949,2.929893,B
2.311868,2.356407,2.685140,2.723254,2.901855,2.634966,2.311610,2.460552,2.459436,2.629593,B
2.346055,2.542471,2.985362,2.806124,2.496614,2.311207,2.377475,2.354699,2.527313,2.899576,B
2.439416,2.404234,2.724769,2.972791,2.591595,2.083594,2.100306,2.286542,2.941518,2.820673,B
2.243571,2.652083,2.925316,2.443837,2.371786,2.344608,2.333544,2.422709,2.893208,2.826075,B
2.085699,2.717485,2.707353,2.768008,2.573016,2.141451,2.096984,2.666312,2.877851,2.498085,B
2.041373,2.532989,2.913019,2.722208,2.630528,2.258498,2.291379,2.489516,2.584133,2.737547,B
2.406631,2.567989,2.532398,2.834404,2.272977,2.246174,1.965394,2.477907,2.583871,3.035984,B
2.461987,2.948204,2.746350,2.694580,2.335415,1.997321,2.389034,2.316138,2.990056,2.608042,B
2.285198,2.741331,2.774421,2.590516,2.138375,2.188872,2.543177,2.485911,2.712204,2.712807,B
2.409222,2.443806,2.691302,2.436478,2.218265,2.111504,2.561501,2.548119,3.085233,2.757751,B
2.441359,2.651763,2.778958,2.713992,2.599105,1.977210,2.347327,2.578002,2.610859,2.575860,B
2.309443,2.789855,2.819102,2.494582,2.557762,2.572001,2.427718,2.516057,2.712255,2.502240,B
2.448576,2.607510,2.739003,2.358257,2.221207,2.235758,2.499759,2.438023,2.592551,2.362076,B
2.812821,2.652753,3.024968,2.502970,2.374732,2.147212,2.501774,2.888486,2.691519,2.654464,B
2.569748,2.660034,2.623681,2.559200,2.126629,2.262993,2.387800,2.481275,2.646360,2.411069,B
2.560337,2.885725,2.531481,2.072103,2.374013,2.332662,2.558389,2.910450,2.601618,2.408335,B
2.633152,2.781734,2.603124,2.521625,2.189782,2.296384,2.472414,2.737591,2.827920,2.414888,B
2.632991,2.479762,2.405432,2.399065,2.021916,2.311744,2.535674,2.963035,2.835591,2.644081,B
2.852452,2.832416,2.746573,2.480541,2.344249,2.175963,2.562103,2.753106,2.895160,2.018815,B
2.866510,2.612239,2.591446,2.336124,1.959219,2.499589,2.598438,2.672757,2.359364,2.258769,B
2.675522,2.814368,2.787157,2.141421,2.014255,2.572403,2.674570,2.935398,2.747836,2.046805,B
2.729091,2.711400,2.778981,2.359536,2.224341,2.434735,2.462401,2.636920,2.299928,2.491575,B
0.115095,0.469308,-0.130079,-0.048959,-0.133859,0.171892,0.287339,0.115246,0.337194,-0.251198,A
0.282301,0.416244,-0.027530,-0.111556,-0.065939,-0.047595,0.092859,0.277414,0.070778,-0.091886,A
0.209114,0.461656,0.212085,-0.214395,-0.119113,0.010784,0.497333,0.192715,0.244418,-0.224371,A
0.048357,0.061585,-0.082100,-0.430275,-0.217203,0.292875,0.413168,0.227658,-0.183561,-0.296970,A
0.410871,0.198948,-0.194108,-0.201379,-0.189510,0.154657,0.372963,0.320135,-0.070193,-0.284198,A
0.267067,0.069754,-0.313291,-0.455194,-0.082541,-0.007371,0.299596,0.123411,0.087910,-0.377567,A
0.432381,0.053815,-0.283068,-0.420391,-0.175498,0.098819,0.272315,-0.042797,-0.193647,-0.324107,A
-0.057155,-0.089729,-0.303989,-0.070503,-0.059643,0.186153,0.241326,0.178536,-0.161634,-0.095018,A
0.346931,0.102589,0.052987,-0.258751,-0.224270,0.298923,0.152407,0.307013,-0.036014,0.001138,A
0.196609,0.050571,-0.256748,-0.300422,-0.176906,0.173706,0.555839,-0.074922,-0.386935,-0.317648,A
-0.034565,0.115729,-0.197056,-0.311547,-0.050215,0.101820,0.633913,-0.052037,-0.241428,-0.281335,A
0.087721,0.365016,-0.307346,-0.106273,0.034683,0.408641,0.249352,-0.058035,-0.285361,-0.247192,A
-0.099211,-0.214676,-0.297331,-0.171586,-0.209799,0.250808,0.352981,-0.082663,-0.143223,-0.398544,A
0.347147,0.129648,-0.352388,-0.150368,-0.041981,0.230517,-0.005289,0.058804,-0.087127,0.058757,A
0.151212,-0.272014,-0.272739,-0.004666,0.230724,0.537986,0.006792,-0.049944,-0.073534,-0.252877,A
0.021755,-0.020630,-0.354610,0.015005,0.096962,0.083164,0.292916,0.106225,-0.206570,0.009955,A
-0.012882,0.065921,-0.119347,0.211896,-0.246719,0.677755,0.152084,-0.230777,-0.097274,-0.280559,A
0.205654,-0.119409,-0.142925,-0.144085,0.036874,0.226514,0.261267,-0.007533,-0.042974,-0.077573,A
-0.097040,-0.242309,-0.093508,-0.082139,0.128630,0.272032,-0.080425,-0.123821,0.002843,0.015597,A
-0.069734,-0.071037,-0.084584,-0.056969,0.042576,0.262876,0.110398,-0.135887,-0.046236,-0.236748,A
-0.189327,-0.250409,-0.373279,-0.274095,-0.155599,0.553238,-0.100521,-0.396128,-0.183395,0.083023,A
0.086342,-0.338101,-0.367934,-0.037561,-0.102192,0.056246,-0.006628,-0.110391,-0.065548,-0.064532,A
0.063932,-0.073820,-0.262599,-0.013506,0.201475,0.112707,0.107548,-0.354119,-0.076766,-0.112610,A
-0.008679,-0.047311,-0.224932,-0.056910,0.028920,0.310238,-0.042578,0.007685,-0.198648,0.035049,A
-0.274623,-0.124395,-0.131605,-0.036820,0.542562,-0.191878,-0.324468,-0.179266,-0.080271,-0.231616,A
-0.060437,-0.334964,0.001566,0.426529,-0.004538,0.094538,-0.013438,-0.409945,-0.222542,-0.065509,A
-0.059105,-0.251490,0.095743,0.307358,0.315311,0.199254,0.104684,-0.288334,-0.339662,0.041185,A
-0.120170,-0.030429,0.074926,0.231921,0.383066,0.322232,-0.202457,-0.575600,-0.100499,-0.022714,A
0.029957,-0.244121,0.167677,0.351435,0.295821,0.144299,-0.036601,-0.004617,-0.367997,-0.067760,A
0.081276,-0.305213,-0.199010,-0.076989,0.256372,0.262123,-0.049373,-0.264716,-0.062584,0.209094,A
-0.411984,-0.019881,-0.312236,0.060345,0.158470,-0.083363,-0.155683,-0.298058,-0.061896,0.263102,A
-0.228394,-0.205335,-0.097734,0.016068,0.251980,0.236257,-0.282773,-0.412350,-0.245869,0.075473,A
-0.245113,-0.312095,-0.050006,0.260495,0.316367,-0.009402,-0.445726,-0.280757,-0.042681,0.193512,A
-0.237581,-0.049111,-0.050156,0.253981,0.297241,-0.295748,-0.258697,-0.039319,0.124470,0.002545,A
-0.257859,-0.049319,0.144374,0.319965,0.091522,0.112160,-0.414355,-0.362053,0.398682,0.117858,A
-0.199404,-0.059695,0.215892,0.293120,-0.015918,0.067897,-0.039489,-0.126691,-0.046562,0.396545,A
-0.188789,-0.324134,-0.017160,0.332900,-0.160680,0.366163,0.033446,-0.143842,-0.089115,0.558230,A
-0.300814,0.164626,0.053848,0.143073,0.499045,-0.099102,-0.250429,-0.243582,-0.075604,0.302807,A
-0.274275,0.081634,0.039629,0.010364,-0.029575,-0.239894,-0.281276,-0.254618,-0.069709,0.392273,A
-0.105853,-0.044485,0.251093,0.135802,0.095527,-0.195659,0.022534,-0.154746,0.313915,0.282776,A
-0.461261,-0.288927,-0.110508,0.056849,0.196112,-0.406301,-0.304496,-0.069282,-0.000713,0.184673,A
-0.358272,-0.020579,0.418810,0.156489,-0.221186,0.007148,-0.109274,0.157784,-0.023993,0.172157,A
-0.259924,0.158044,0.452458,0.235260,0.018920,-0.261529,-0.078854,-0.311613,-0.027610,0.095000,A
-0.125810,0.002040,0.196967,0.197895,-0.053993,-0.187736,-0.380117,-0.139869,-0.023844,0.293748,A
-0.046109,0.348012,0.465689,0.135571,0.005442,-0.135130,-0.602567,0.379575,0.354302,0.115273,A
-0.137978,0.069722,0.167200,0.162799,-0.022678,-0.291618,0.064450,0.031581,0.304740,0.165967,A
-0.055463,0.092469,0.165310,0.111986,-0.267038,-0.424572,-0.044132,0.124572,0.379533,0.219686,A
-0.196100,0.018149,0.287837,-0.010103,0.004855,-0.203633,-0.044885,0.036580,0.241149,0.044327,A
-0.561395,0.097804,0.377328,-0.112947,-0.075628,-0.191599,0.110496,0.218366,0.403507,-0.088003,A
-0.206660,-0.021948,0.476691,-0.003133,-0.280220,-0.147922,-0.235022,0.230752,0.260911,0.159938,A
0.123402,0.320734,0.400071,0.003765,-0.293526,-0.135427,-0.414524,0.241555,0.044223,0.006476,A
0.167134,0.294753,0.109308,0.109401,-0.058875,-0.366657,-0.339934,0.406216,0.102834,0.050482,A
