f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-0.314774,-2.763659,-0.921137,-1.519646,0.066803,-0.079242,1.614829,-0.892550,-0.496666,1.614308,A
4.058264,-1.141826,0.511160,-0.849331,1.455092,0.013692,0.264493,-0.263063,0.060145,0.160667,B
0.769904,1.314809,0.935497,0.782582,-1.204304,-1.611834,0.317725,-0.576412,-0.962699,-0.025073,B
-2.579525,1.998867,0.674132,0.866471,0.881106,-0.870369,1.192364,-1.436479,1.540125,0.647515,A
0.264460,-2.616474,-0.117220,0.731250,-0.242490,-0.155189,-2.893371,0.034334,0.649721,1.094914,A
1.924480,0.459114,-2.190827,0.085628,0.734748,2.868674,0.441013,-0.796402,-1.179322,0.667162,B
0.567990,1.564091,0.354701,-0.152873,0.819018,-0.411744,-0.938975,-1.786599,-0.678955,-1.707379,A
-2.682540,-0.994740,1.353528,-0.791890,2.494114,-0.577420,-1.733914,0.102590,-0.437992,0.821885,A
-1.194108,0.796154,-1.409861,0.869408,0.028491,1.128466,0.160065,-0.233554,-0.163621,-0.464445,A
4.574211,3.387599,-0.782807,2.266828,-1.042254,0.274434,-1.210573,-0.273822,-1.845562,0.840308,B
-0.748433,0.268121,-0.131216,1.249967,0.994243,-1.089049,0.689610,-0.049477,-2.429053,-0.629688,A
2.112713,-1.791266,0.913560,0.132122,0.649676,0.445248,-0.281844,1.577473,0.489543,1.410218,B
-2.380371,-0.391887,0.539772,2.909800,1.585940,0.783105,1.248300,-0.425761,-0.400340,-0.851824,B
-1.259380,-1.923168,-0.552479,-0.458810,0.272734,1.059066,2.677082,-1.228541,-1.473786,0.897520,A
-0.693774,-1.866123,-0.909452,-1.637850,-0.076985,0.641452,-0.877948,-0.923895,-0.312293,-1.247309,A
-0.341928,-0.638746,-2.371899,-0.827436,-1.105947,0.474305,-0.041127,0.062360,-0.602999,-0.202892,B
-2.069074,-0.689832,0.938917,1.384254,-1.978490,-0.677836,-1.470865,-0.272452,0.519394,0.808859,A
2.751008,1.481078,-1.239800,1.622356,-0.200232,0.246275,-0.586505,-0.546102,-0.128356,-2.242592,B
-1.337531,-1.854621,0.197118,1.675883,-2.642738,1.798958,-1.140580,-0.898423,-0.244759,-0.874803,A
-0.517303,2.676194,1.786804,-0.237831,0.321410,0.300657,1.527110,1.686288,0.023361,0.947788,B
-0.784015,0.166192,0.255764,0.595402,-1.827325,-0.973828,-1.585647,1.277289,-0.859810,1.649281,A
0.415451,-0.850816,-0.362718,1.762689,-0.426512,-0.831036,-0.781631,1.987770,0.381349,0.300180,B
-2.119410,-1.346247,0.378991,-1.173320,-0.814402,3.006707,1.331143,-0.216864,-2.084688,-2.916594,A
-0.928997,4.103419,-0.144745,-0.686650,1.170803,0.580363,-0.364793,-1.431839,-0.552748,1.524533,B
3.048819,-0.296526,1.017886,1.873624,0.388338,0.361141,-0.693273,-0.984781,-0.736315,-0.312113,B
-1.234761,0.326583,-0.379016,0.485711,-0.494289,0.548765,-1.986686,-0.598758,-0.740442,0.757851,B
0.885455,3.033400,-0.535692,0.706163,0.516788,-0.162468,0.676468,-0.336302,-0.616641,0.058335,B
1.779476,2.613156,0.489577,-0.804065,-0.581099,-0.645722,1.242927,0.968630,2.120498,0.644249,B
2.480354,1.552563,-0.622748,-0.565825,-0.748816,1.004672,0.374820,-0.600730,0.982287,-0.177471,B
-1.390504,1.919935,0.687440,0.574012,0.885583,-1.171397,0.482177,-0.376079,-0.736844,-0.754143,B
0.606544,-0.790652,0.152891,-1.360042,-0.484234,0.788624,0.196271,0.274341,-0.389057,-0.441335,A
-2.110185,3.212653,-0.210826,-0.301766,-1.008830,-0.627464,-1.643631,0.102740,-0.720175,0.799207,B
-0.315615,-0.392281,-0.009503,-0.971186,0.289463,0.432812,0.678394,-0.121891,0.178516,0.976423,A
2.010695,1.880850,1.075155,-0.422536,2.492532,-1.215737,-0.586789,-0.061458,-1.030373,0.676955,B
-2.780727,0.637974,-0.283879,1.357487,0.744317,0.472070,-0.956187,-0.516005,-0.730535,-0.857292,A
-1.573501,-0.213738,-0.216209,0.062696,-0.262082,-0.332742,-1.018064,0.656024,0.084425,0.345575,B
-1.261181,-3.084203,-0.509189,-0.986823,0.487966,-1.535046,-0.364430,-0.533127,-1.766026,-1.083852,A
0.904378,-0.304682,-0.957143,0.354241,-0.305047,0.669866,-0.143320,-2.012057,1.388096,-0.067780,B
0.281341,0.215344,0.357681,-0.133824,0.186593,0.638220,0.698512,-0.562362,0.299773,0.482299,A
-0.825427,0.661644,0.451642,1.767034,0.027008,0.568642,0.368542,-0.171390,-0.167011,2.283336,A
-2.417070,-1.615583,-0.260369,-2.159789,0.858564,-1.088673,-0.752962,0.057640,-2.049883,0.704974,A
-1.078395,-1.423225,-1.221723,-0.862596,-0.214872,-0.430487,-0.068571,-1.673994,-0.517326,-3.016980,A
0.918484,-0.207387,0.936297,-1.619302,1.252574,0.564229,-1.338495,0.589846,-0.007413,-0.097338,A
0.509680,1.614211,-0.590717,0.418323,0.074389,1.742007,-1.205662,4.214237,-0.303303,-0.591232,B
-1.449206,-1.149316,0.224327,1.478379,-0.115786,0.292977,-0.441017,-0.586423,-1.703234,0.927258,A
-0.649237,2.004694,-0.314143,0.762613,-0.032407,0.353642,-1.293456,-0.542411,1.173639,-1.022947,A
-0.271223,-1.345999,-1.347696,-1.201208,-0.812290,1.772129,-1.544205,-0.476689,1.966622,-0.770044,A
1.603903,-0.779635,-1.211691,-0.761254,0.164496,-0.314280,-0.138808,1.444699,-0.116581,-0.566786,B
0.474087,2.683449,-0.934993,0.264826,-0.342706,1.016464,-1.566083,1.407540,1.178034,-0.197791,B
3.128633,2.905354,0.456453,0.873653,-0.482860,0.427996,-0.640213,1.033285,0.427355,0.217066,B
-2.748965,1.460274,-0.310529,0.967334,0.434381,-0.229629,-1.750655,2.641750,-0.755089,0.146715,B
-0.788766,0.326941,-0.852006,-1.004673,-1.178292,-0.970013,3.532454,0.050679,-0.977621,0.373273,B
0.449307,0.003854,-0.151084,-0.509935,-1.538092,-0.033660,-0.768047,0.711182,-0.414068,-1.427732,A
2.792530,0.780464,-0.193688,-0.110503,-0.510821,0.483247,-0.297688,-2.207499,1.090872,-0.478661,B
2.327767,1.582771,-1.456957,2.298380,1.856896,-1.428600,0.364143,2.289945,-1.313406,0.209893,B
-1.472233,-0.141353,1.715635,2.212653,-0.231980,1.577937,-1.754718,0.843855,1.448382,0.860649,B
0.415856,-0.951040,-0.249581,-0.819883,-0.259256,-0.761124,-1.592902,-0.152853,-1.005291,-1.003493,A
4.195504,2.105099,-1.106692,-0.413985,0.464953,-0.172853,-1.501993,-0.244677,0.659771,2.324105,B
1.089390,1.274068,-0.402798,0.371590,0.456844,0.781364,-0.828202,-0.503804,-0.153191,-2.413052,B
-3.128063,3.150172,0.381400,1.140875,-0.886148,-1.247757,-1.415261,-1.101003,0.070780,0.971760,B
-0.943674,-0.661286,0.152943,0.590939,-2.682499,1.434924,-0.466581,0.468417,-1.096844,2.396642,A
3.880151,-0.268768,-0.364226,0.165012,-0.318528,-0.707008,-0.382342,0.333822,1.776015,1.628094,B
-1.187490,-4.281389,1.323457,1.405185,-1.809974,-0.693776,-0.184081,0.102760,-1.320368,1.153024,A
3.705328,2.204105,0.830838,0.283191,0.751309,1.433472,0.458924,-0.990142,0.917373,-1.687479,B
-1.824930,-2.937661,0.931525,-0.082406,-1.235311,-1.183367,0.815341,-0.735758,1.046715,1.492735,A
-0.417204,-3.504159,-0.168502,-0.571753,1.472078,-0.525524,-0.228860,0.148646,-1.058907,0.853648,A
2.818113,1.626804,-0.004438,-2.713302,-0.882194,1.289169,0.649581,1.223990,1.047167,0.296168,B
1.567766,-1.543537,1.457667,-0.624120,0.256233,-0.315677,0.279267,-2.283977,0.496934,1.152790,B
1.838527,-2.145721,0.538127,0.518301,-0.181209,-0.057594,-1.414811,0.278971,-2.439466,0.632151,A
1.247301,0.326004,-0.810456,-1.260885,-0.826892,-0.305061,0.482454,-0.733165,-0.946495,1.341109,A
0.446576,2.193079,-0.673949,0.087618,-1.348394,0.183520,0.268192,1.022470,-0.562225,1.354102,B
-1.217026,-0.047279,0.599780,-1.808570,-1.610308,-1.549990,-0.537766,-0.643621,-1.634360,1.749418,A
0.382199,2.560969,0.217304,-1.694892,0.723706,-2.508267,1.364996,0.580360,1.628682,1.013129,B
-1.592976,-0.588502,0.948965,0.973054,-0.736596,0.176128,1.357234,-1.301072,-1.343920,-0.290072,A
1.212728,-0.801374,-0.001030,0.086636,-0.621369,0.326634,1.400644,0.163546,-0.622642,-0.325893,B
1.668462,0.825349,-1.013854,-0.113348,-1.084282,2.085654,1.126578,0.060682,-1.552208,3.556123,B
0.898519,-2.662366,-1.343772,-1.132510,-1.949390,0.217642,-0.612937,0.102323,1.346024,-0.604408,A
-0.091585,0.583808,0.999696,0.243804,0.205098,-0.333284,-0.071428,-1.128853,0.062408,0.225997,A
2.165626,-0.420590,-1.856301,-1.689623,-0.098919,1.802633,0.860064,1.111374,-0.381331,-0.049154,B
-0.077692,-2.193903,1.913941,-1.133012,-0.915290,-0.809109,-0.792569,-0.154198,-0.171698,0.959201,A
0.800371,-1.312947,-1.168434,0.135697,-2.163257,0.595126,-1.252019,-0.023434,1.004637,0.769367,A
3.179796,-1.217669,1.220770,0.571251,1.507686,1.148912,3.124063,0.789250,-0.726634,0.674186,B
-1.340382,0.017298,0.285910,-1.641703,-0.368875,-0.093200,-0.613225,-0.057877,-1.891817,-0.288630,A
2.853875,1.870731,1.971887,-1.502597,0.279204,0.917430,0.118947,1.435514,0.194316,1.786963,B
2.393357,0.081583,-0.432898,0.633073,2.608547,-1.932613,-1.873025,0.288419,-0.117241,0.423781,B
1.354516,0.707166,-0.894711,-1.411909,2.742296,0.901330,0.664011,-0.003129,1.360309,-0.486393,B
-3.192206,0.319591,0.341731,-0.291437,-0.240689,-0.784469,0.207979,-2.534032,1.099670,-0.133282,A
0.332851,-1.953149,-0.912716,-1.860202,-0.978523,-0.999258,-2.513474,0.825079,-0.937714,0.845274,A
-1.248355,-1.115719,-2.101344,-0.079346,-1.196822,0.896706,-0.316069,-1.894599,-0.233590,0.139287,A
-1.086288,-0.304179,1.202156,-1.546253,1.326906,0.484672,1.128183,-0.990133,-0.839683,0.306959,A
-1.975897,-3.388802,0.038282,0.021709,-1.279743,-0.886676,0.213058,0.232355,-0.625824,0.408197,A
