f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
2.801637,4.553355,0.456036,0.758672,0.590687,0.678809,0.275969,0.388334,0.772339,0.331890,B
-2.405906,-2.426138,-0.211650,0.052593,-0.405093,-0.015292,-0.306742,-0.369145,-0.301736,-0.046857,A
4.073210,1.790022,0.598627,1.053982,0.629605,0.194930,0.455109,0.875859,0.465047,0.613270,B
-2.796912,-2.550281,-0.735029,-0.720470,0.509731,-0.354565,-0.187620,-0.151527,-0.138054,-0.190065,A
2.799809,4.441052,0.180231,0.751715,0.351491,0.439018,0.403166,0.133670,-0.251398,0.840723,B
-1.912553,-2.961175,0.264896,-0.317498,-0.723501,-0.221632,-0.019604,-0.825330,-0.612120,-0.504306,A
3.462635,0.941957,0.520919,-0.238410,0.444681,0.396643,-0.323121,0.687100,0.255508,0.623761,B
-2.941717,-2.431024,-1.137356,-0.294083,0.029939,-0.132140,0.118209,-0.589176,-0.562517,-1.171951,A
2.221506,0.824394,1.029558,0.867393,0.057592,0.651752,0.017332,-0.192172,0.240893,0.397300,B
-1.676573,-0.817277,-0.363384,-0.222004,-0.290144,-0.942653,0.189752,-0.397459,-0.812392,-0.816810,A
2.009591,0.600701,0.593061,0.221477,0.579698,0.271068,0.237649,0.393813,0.329471,0.481078,B
-1.247746,-1.930185,0.000934,-0.017859,-1.068645,-0.221989,-0.657112,0.042087,0.033025,-0.708667,A
1.147933,3.579672,0.257781,-0.312792,0.468963,-0.214513,0.231983,0.619996,0.365702,0.681935,B
-2.819404,-2.286044,-0.193285,0.328572,-0.530840,-0.624142,-0.490297,-0.479768,-0.119319,-0.354064,A
2.880262,0.759811,0.267339,0.884191,0.325028,0.841277,0.957861,0.338353,0.553583,0.323315,B
-2.745269,-3.171331,-0.263848,0.034916,-0.430371,-0.352644,-0.799004,-0.652010,0.084795,-0.416856,A
3.694284,0.376064,0.613243,0.681302,0.516698,0.494810,0.122258,0.329869,0.084657,0.360687,B
-2.528803,-1.554004,-0.989281,-0.450048,-0.098969,-1.198165,-0.530133,-0.189507,-0.278867,-0.353724,A
0.124413,1.433648,0.563268,0.213690,0.312098,0.443072,0.198088,0.303147,0.111967,0.353031,B
-1.396416,-0.860129,-0.147679,0.081161,-0.242537,-0.237857,0.148034,-0.618304,-0.027204,-0.034745,A
3.282550,2.931518,0.190374,0.106232,0.327034,-0.121962,0.849937,0.264786,0.365168,-0.232487,B
-3.033566,-1.958729,-0.020420,-0.374183,-0.040625,-0.531789,-0.316516,-0.275851,-0.333192,-0.057008,A
0.505461,4.015728,0.677254,0.149115,0.910731,0.913998,0.620863,-0.223915,1.035659,0.578653,B
-2.346166,-3.013333,-0.444706,-0.217317,-0.416210,-0.605088,-0.963523,0.013689,-0.982958,-0.253322,A
0.312419,2.746325,0.329906,0.066632,0.242141,0.592093,0.525921,0.200427,0.600543,0.193691,B
-1.593304,-2.480258,-0.417170,-0.917609,-0.163732,-0.280579,-0.606959,-0.572264,-0.173083,-0.731756,A
2.868564,4.516669,0.151121,0.684468,0.887709,0.070582,0.687958,0.753487,0.584118,0.654473,B
-2.055268,-1.427120,-0.124971,-0.331549,-0.027296,-0.145547,-0.042277,-0.041570,-0.746694,-1.415644,A
0.256588,1.085730,0.396806,0.075900,0.212405,0.545976,0.381343,0.293732,1.090455,0.425770,B
-3.203365,-2.628370,-0.327361,-0.804678,-0.096569,-0.549509,-0.572450,-0.364799,-0.750614,-0.467825,A
1.684592,0.147817,0.373857,0.044464,0.326582,0.026819,0.535500,0.727932,0.105389,0.670348,B
-2.240299,-2.636392,-0.815152,-0.077706,-0.281006,-0.398760,-0.711770,-0.727265,-0.094702,-0.769279,A
0.629390,0.500651,0.605014,0.523963,0.289663,0.208808,-0.025199,0.326994,0.475631,0.679493,B
-1.496027,-1.733663,-0.065944,-0.744997,-0.136129,-0.782121,-0.384441,-0.214828,-0.532537,-0.368507,A
2.197839,3.784668,-0.298017,0.206319,0.122772,0.070536,0.703634,0.641883,0.341963,0.273349,B
-3.015386,-1.986944,0.015470,-0.045171,0.024946,-0.233469,-0.193506,0.353469,-0.292257,-0.938996,A
2.643134,4.376558,0.375645,0.126932,0.684794,0.208684,-0.179378,-0.055447,-0.089903,0.049080,B
-1.296857,-1.188183,-0.366197,-0.443603,-0.642486,-0.333252,-0.018371,-0.235205,0.009612,-0.269564,A
0.736720,2.102741,0.850592,0.609494,0.129299,0.812583,-0.168530,0.567655,-0.371237,0.116467,B
-1.475713,-2.945993,-0.262596,-0.393393,-0.095081,-0.319750,-0.167626,-0.820177,-0.307728,-0.253451,A
2.360045,4.308370,-0.132828,0.633012,0.637331,0.210862,0.963848,-0.150358,0.558439,0.229285,B
-2.704171,-1.425078,-0.454531,-0.411087,-0.298640,-0.078328,-0.594984,-0.704651,-0.546995,-0.459830,A
0.905770,3.561327,0.124993,0.884662,0.041504,0.478106,0.348747,0.184951,0.183224,0.239453,B
-1.354925,-2.573118,-0.492919,-0.506138,-0.502755,-0.309980,-0.007956,-0.479959,0.017149,-0.670954,A
0.492322,2.759490,0.432370,0.492451,0.331740,0.000973,0.397838,0.304399,0.924914,0.170781,B
-1.521737,-2.958032,-0.263596,-0.877258,-0.329746,-0.097612,-0.622140,-0.422717,-1.181762,-0.017232,A
3.577583,1.966766,0.134434,0.456630,0.010503,0.579806,0.118204,0.458515,-0.108662,0.129716,B
-3.262065,-1.908484,0.285831,-0.450656,-0.524741,0.143034,-0.965660,-0.394312,-0.283577,-0.194265,A
0.921150,1.013915,0.388042,-0.082258,0.308521,0.332035,-0.494355,0.282028,0.257518,-0.042348,B
-3.100582,-3.163264,-0.699281,-0.454038,-0.471483,-0.801724,-0.253907,-0.401486,0.271067,-0.176061,A
-3.660580,-3.471300,-0.184363,-0.417252,-0.293535,-0.701934,-0.826373,0.202590,-0.077253,-0.028568,A
-2.349287,-1.042396,-0.416279,0.021168,0.077877,-0.188969,0.299553,-0.378791,-0.395495,0.102883,A
-0.472220,-0.956942,-0.048930,-0.396429,-0.317799,-0.615172,-0.827415,-0.868002,-0.396540,-0.072145,A
-3.521991,-2.853256,-0.337939,-0.712189,-0.316890,-0.372764,-1.055251,-0.698159,-0.073409,-0.290502,A
3.461284,0.673376,0.331607,0.639294,0.649974,0.571298,0.279112,0.229946,0.893372,0.074568,B
-1.798144,-3.062589,-0.273715,0.050621,-0.477842,-0.484271,-0.051896,-0.424986,-0.704387,0.044836,A
4.536810,1.884707,0.205380,0.164853,-0.077456,-0.041034,0.045336,0.327527,0.314504,0.516462,B
-2.937346,-2.630476,-0.578002,-0.627510,-0.309252,-0.042519,-0.242171,-0.412370,-0.202677,-0.166963,A
1.225582,0.872560,0.621121,0.310034,0.371892,0.187445,0.684721,0.312788,0.753062,0.386588,B
-1.819816,-1.263244,-0.429863,-0.367845,-0.190147,-0.697624,-0.235037,-0.391170,0.181180,-0.179208,A
1.235093,0.747891,0.700898,0.129370,0.664459,0.511380,0.359629,-0.143493,0.344668,0.115009,B
-2.986514,-2.360893,-0.514647,-0.879794,-0.724016,-0.386547,-0.287797,0.163755,-0.715708,-0.347933,A
2.997371,4.130173,0.309988,0.440384,0.030444,0.162977,0.296532,-0.123378,1.229741,0.287694,B
-1.773217,-2.275003,-0.552412,-0.169677,-0.327090,-0.177020,-0.417332,-0.190204,-0.394910,-0.215560,A
3.614164,0.451821,0.357225,-0.086720,0.160453,0.307701,0.230120,0.052134,0.091799,-0.035301,B
-1.137032,-2.754895,-0.087166,-0.853099,-0.693025,-0.751081,-0.164309,-0.128285,-0.166899,-0.437939,A
2.322263,0.230973,0.195080,0.668845,0.396601,-0.329410,0.521716,0.640533,0.172974,0.185940,B
-1.163206,-0.903969,0.227641,-0.300283,-0.250010,-0.949008,-0.483231,-0.316284,-0.131012,-0.521697,A
0.071396,2.373436,0.769477,-0.423910,0.069259,0.518011,0.569178,0.621725,0.190832,0.117687,B
-2.857344,-2.775718,-0.093156,-0.124580,-0.046365,-0.425182,-0.204271,-1.093510,-0.199051,-0.519634,A
3.250568,3.767447,0.270941,-0.097576,-0.299744,0.826404,-0.030281,0.762957,0.388243,0.803664,B
-2.245503,-3.372978,0.156453,-0.629468,-0.262805,0.014046,0.005555,-0.157939,-0.455687,-0.403696,A
0.526262,1.396681,0.370577,0.247727,0.115249,0.284742,0.333508,0.487994,0.656553,-0.087228,B
-2.406106,-1.761329,0.162714,-0.410092,-0.464291,-0.560834,0.371426,-0.372412,0.136672,0.032569,A
4.204071,0.582206,0.635292,0.846800,-0.254603,0.081106,0.942711,0.804306,0.749195,0.398204,B
-1.865517,-3.285506,-0.835555,-0.031214,-0.333898,-0.807311,-0.633209,-0.422754,0.091541,-0.452336,A
4.442861,2.349391,0.734686,0.719611,0.242153,0.408998,0.396777,0.362689,0.490829,0.671662,B
-2.553426,-2.215133,-0.280356,-0.001764,-0.301232,-0.086056,-0.608094,-0.551170,0.355203,-0.265476,A
3.655500,0.167332,0.032813,0.516418,0.116576,0.316132,0.278883,-0.063692,0.341944,0.281333,B
-3.228628,-1.511603,0.164084,-0.339805,-0.446830,-0.671686,-0.432025,-0.463488,-0.066113,-0.133274,A
3.922945,2.832672,0.639850,0.431635,0.133265,0.101272,0.420915,0.148841,0.334977,0.008363,B
-2.077360,-2.675785,-0.420445,-0.810393,-0.146067,-0.254217,-0.646554,0.128887,0.004481,-0.250965,A
2.396461,4.354193,0.420825,0.751056,0.155145,0.047092,0.539275,-0.155862,0.553511,0.985240,B
-3.037702,-2.968792,0.239671,-0.284949,-0.865209,-0.183057,-0.628654,-0.164475,-0.209856,-0.713777,A
2.688416,3.780694,0.763089,0.175008,0.891719,0.132293,0.849779,0.388779,0.109484,0.166104,B
-2.923889,-2.886613,-0.289306,-0.239239,-0.622259,0.105733,-0.535097,0.037148,-0.234877,0.000336,A
0.754261,1.084707,0.900513,0.061404,0.439598,0.217926,0.377287,0.674535,0.188902,0.230957,B
-3.329975,-2.827863,-0.273391,0.112455,-0.104265,-0.565307,-0.177023,-0.589798,0.154540,-0.092085,A
2.647410,4.033635,0.338207,0.484938,0.233136,0.055614,0.390958,0.039672,-0.151125,-0.368378,B
-1.952468,-3.271433,0.327531,-0.429956,-0.343686,-0.494142,-0.139023,-0.755115,-0.942334,-0.724978,A
-0.430300,2.684692,0.019176,1.051243,0.122928,-0.408987,-0.013750,0.656471,0.393085,0.230994,B
1.142261,2.653607,0.219241,0.517830,0.319996,0.249871,-0.138604,0.324009,0.394453,-0.291237,B
3.352334,4.069987,0.213787,0.193698,0.187876,0.088434,0.072464,0.342898,0.487829,1.004510,B
-2.003793,-2.890044,-0.232400,-1.027550,-0.819107,-0.268349,-0.524184,-0.361337,-0.601398,-0.406132,A
1.119516,3.864908,0.319402,0.639586,0.317049,0.737455,-0.104055,0.358939,0.198390,0.576084,B
-2.007352,-2.754953,-0.347082,-0.555412,0.130802,-0.161703,-0.567996,-0.489608,-0.166133,-0.455206,A
-0.846858,-1.396722,-0.305878,-0.461295,-0.615019,-0.418135,-0.745681,-0.973625,-0.460101,-0.021360,A
-2.046896,-3.225761,-0.471209,-0.217353,-0.165592,-0.656603,-0.550768,-0.636623,-0.034976,0.159735,A
4.518379,2.482120,0.128909,0.058401,0.320225,-0.000144,0.119843,0.802625,-0.009592,0.861672,B
-3.632660,-1.335903,-0.244191,0.599041,-0.642034,-0.215700,-0.480305,-0.403580,-0.874328,-0.827157,A
1.085580,3.895525,0.262728,0.026864,0.219033,0.332607,0.390616,0.487699,-0.211403,0.275742,B
-1.616098,-2.091678,-0.781079,-0.366978,-0.414839,-0.431791,-0.098646,-0.493193,-0.079069,-0.383212,A
1.381499,-0.322170,0.269648,0.329316,0.123767,0.417522,0.628582,0.455357,0.331176,-0.145250,B
-3.213122,-3.026589,0.044606,-0.058378,-0.391791,-0.445618,-0.230827,-0.368264,-0.045409,-0.797527,A
3.924552,3.290764,0.404522,0.837430,0.293655,0.577450,0.169642,0.105079,0.311179,0.229304,B
-2.001621,-2.807791,-0.213283,-0.236952,-0.229700,-0.889557,-0.301296,0.145588,-0.478799,-0.507389,A
-0.297612,2.198398,0.248047,0.141072,-0.295719,0.009426,0.677874,0.215851,0.714226,-0.279044,B
-1.792020,-3.292750,-0.702121,-0.282525,-0.659150,-0.397201,-0.671328,-0.786005,-0.491265,-0.785187,A
0.020802,1.709413,0.446676,0.258502,0.013761,0.855317,0.283090,0.063713,0.089612,0.289757,B
-3.597416,-2.359872,-0.276091,-0.043704,-0.146112,-0.501374,-0.422128,-0.448536,-0.269884,0.406867,A
-0.806787,-2.906252,0.338977,-0.244149,0.047736,-0.644451,-0.400868,-0.754545,-0.451800,-0.332945,A
-1.354898,-1.730474,0.015087,-0.477585,-0.458283,-0.271162,0.043260,-0.017387,-0.302803,-0.503701,A
0.522398,1.634305,0.728020,0.279715,0.110474,0.455694,0.539757,0.098025,0.656218,0.115507,B
-1.044537,-2.385713,-0.262978,-0.281457,-0.505407,0.060271,-0.562233,-0.361333,-0.465625,-0.291751,A
2.725638,-0.062551,0.086248,0.846456,-0.120710,0.352257,-0.355577,0.726320,0.271340,0.385862,B
-2.292304,-2.882727,0.048347,-0.077885,-0.214851,-0.391694,-0.242101,-0.552797,-0.418365,-0.039412,A
3.689878,3.919393,0.742614,0.512180,0.092076,0.280906,0.532514,0.373575,-0.182541,0.523171,B
-1.674460,-2.887276,-0.924834,-0.825553,-0.615305,-0.500637,-0.265173,-0.130723,-0.563683,-0.060316,A
0.189748,1.747291,0.309269,-0.008631,0.455362,0.192731,0.315254,-0.042126,0.435057,0.385857,B
-2.100448,-2.899784,-0.371197,-0.284550,-0.453787,-0.114195,-0.217140,0.041423,-0.758372,0.319116,A
4.452120,1.308259,0.221976,-0.069440,0.193258,0.281681,0.336480,0.515413,0.036474,0.473050,B
-2.430183,-2.756729,-0.290389,0.129924,0.246427,-0.517539,-0.165661,-0.381550,-0.627547,-0.908619,A
0.474297,2.186426,0.105832,0.445852,0.568541,0.278137,-0.458935,0.266027,-0.011022,0.754389,B
-1.414346,-2.407928,-0.271573,-0.144981,-0.598877,0.067974,-0.113479,0.225079,-0.401037,-0.082029,A
4.292456,2.881698,0.398441,0.760723,-0.232997,0.294254,0.829648,0.199371,0.360504,0.518021,B
-2.775812,-1.243305,-0.431711,-0.202024,-0.149362,0.018706,-0.866456,-0.210867,-0.259289,0.185115,A
4.152617,2.870131,0.533042,0.139346,0.692582,0.290544,0.673117,0.088165,0.721279,0.458975,B
-1.185632,-1.419284,-0.214314,-0.762311,-0.668390,-0.468745,-0.497932,-0.413689,-0.170770,-0.622662,A
-0.170357,2.293684,0.100468,-0.350730,0.164427,0.525065,-0.149277,-0.084568,0.584891,-0.025226,B
-1.485046,-1.945146,-0.450385,-0.338940,-0.260627,-0.490816,-0.386960,-0.472704,0.025424,-0.657877,A
3.950718,1.251481,0.485191,0.142032,0.716815,0.180711,0.270574,0.563614,0.215239,0.151510,B
-1.226278,-2.925568,-0.648029,-0.136878,-0.446340,-1.165366,-0.280955,-0.175338,-0.722908,0.003027,A
0.687344,4.062161,0.287557,0.360153,0.734297,0.464279,0.379509,0.658473,-0.155058,0.172514,B
-1.726735,-2.914486,-0.827171,-0.882833,-0.254068,-0.044910,-0.815255,-0.303902,-0.658905,-0.726957,A
2.068690,0.404432,0.614253,0.606344,-0.103276,0.563378,0.329402,-0.049213,0.188942,0.593085,B
-0.585473,-2.061482,-0.114791,-0.611039,-0.422645,-0.603974,-0.511455,-0.800842,-0.816178,-0.279362,A
-0.274941,0.754516,0.150137,0.189327,0.243159,0.457393,-0.046098,0.231816,0.016309,0.500367,B
-3.229522,-1.741444,-0.011134,-0.080836,-0.216170,0.146343,0.058486,-0.531069,-0.615417,-0.178936,A
2.988532,0.707021,0.369360,0.351317,0.009565,0.659048,-0.401874,0.276727,0.363303,0.106951,B
-1.628691,-1.318057,-0.243975,-0.587923,-0.299319,-0.228137,-0.545847,-0.329843,-0.497558,-0.390881,A
1.662620,4.499565,0.151809,0.074821,0.126077,0.496886,0.117142,0.063465,0.146788,0.291402,B
-2.614651,-0.746908,-0.673140,-0.339561,-0.608428,-0.123987,-0.185738,-0.106386,-0.790953,-0.332428,A
4.768269,2.320413,-0.142456,0.539709,0.314499,0.537626,0.220047,0.401756,0.368868,0.697614,B
-2.199241,-1.035465,0.034803,-0.195613,-0.865404,-0.633903,-0.112468,-0.934725,-0.082566,-0.381671,A
1.212092,0.374851,-0.107231,0.406616,0.366798,0.007179,0.119526,-0.125683,0.124931,0.604900,B
-3.382104,-2.646049,0.273327,-0.290896,-0.137879,-0.482960,-0.063973,-0.377227,-0.368563,-0.563950,A
-0.257277,2.768434,0.630071,0.625772,0.190252,0.315151,-0.095885,0.539926,0.700552,-0.002312,B
-1.677875,-2.011052,-0.330951,-0.259626,-0.076417,-0.405657,-0.763080,-0.911867,-0.658202,-0.192224,A
4.017427,0.969286,0.681966,-0.101602,0.434288,0.438048,0.136457,0.486257,0.691588,0.339725,B
-2.737841,-3.200982,-0.453062,-0.515946,-0.029598,-0.207886,0.176627,-0.356086,-0.358116,-0.192777,A
0.567230,0.635628,0.222144,0.401796,0.167720,0.060309,0.461500,0.067082,0.531281,0.517173,B
-2.276291,-1.212456,-0.363679,-0.372447,-0.409731,-0.724746,-0.517249,-0.301728,-0.435684,-0.607476,A
0.184715,2.691955,-0.058224,0.168061,0.167581,0.311626,-0.280791,0.628008,0.377381,0.306214,B
-2.085752,-3.446097,-0.722148,-0.361960,-0.243770,-0.474603,0.012393,0.015602,-0.441662,-0.476975,A
0.702799,2.152995,-0.269767,0.338895,0.200770,0.378549,-0.281240,-0.383927,0.480132,-0.007548,B
-3.199976,-1.240277,-0.443301,-0.979005,-0.152022,-0.035639,-0.073128,-0.802362,-0.077795,-0.412556,A
1.461199,4.151412,0.284384,0.756207,0.926281,0.493204,0.275376,0.441869,-0.218808,0.237547,B
-1.755823,-2.725763,-0.544184,-0.087742,-0.541751,-0.267106,-0.210600,-0.680867,-0.648251,-0.417557,A
0.245333,2.726422,0.412918,-0.365426,0.592479,0.036246,0.358093,0.637694,0.457049,0.289692,B
-2.029686,-0.879328,0.243143,-0.046332,-0.618818,-0.466207,-0.298201,-0.046965,-0.450985,-0.111731,A
1.495849,3.931318,-0.265291,0.462250,0.683333,0.364911,0.541181,0.290027,-0.348905,0.440480,B
-1.859326,-1.007341,-0.511010,-0.105093,-0.307644,-0.498365,-0.191212,-0.075351,-0.609869,-0.068003,A
2.385607,3.613011,0.918892,0.792027,0.443976,0.580621,0.382786,0.243676,0.492649,0.090802,B
-2.211145,-0.664297,0.026271,0.111743,-0.334590,-0.305815,-0.687868,-0.007446,-0.304156,-0.255361,A
-3.936719,-1.063944,-0.296497,-0.344405,-0.372933,-0.874335,-0.339978,-0.859310,-0.368399,-0.878519,A
-3.228869,-1.680085,-0.020063,-0.753318,-0.811483,-0.451307,0.015497,-0.235209,0.210487,0.368096,A
3.911436,2.594749,0.023292,0.364021,0.302014,0.068938,0.151144,0.513327,0.512485,0.320108,B
-3.029213,-2.344142,-0.438607,-0.572432,-0.559754,-0.118890,-0.637525,-0.427668,-0.198818,-0.023770,A
1.399836,3.558774,-0.170662,0.681727,0.337880,0.615531,0.096888,0.425789,0.482707,0.527961,B
-1.136009,-1.647009,-0.150508,-0.412853,-0.139335,-0.359309,-0.178121,-0.007976,-0.044031,0.015872,A
0.301216,3.365159,0.269619,0.722815,0.837640,0.466797,-0.245184,0.326551,0.074973,0.385926,B
-3.934245,-2.876432,-0.650085,-0.326247,-0.571942,-0.327907,-0.618585,-0.193419,0.124119,0.101053,A
2.645979,4.053193,0.028525,0.179213,-0.021605,-0.149919,0.340118,0.194220,-0.020647,0.196316,B
-1.769876,-1.976237,-0.379414,-0.416801,-0.459986,-0.144796,-0.270235,-0.098255,-0.358969,0.054990,A
2.838826,4.343312,0.566687,-0.470096,-0.005034,0.192869,0.067211,0.506028,0.196530,-0.204405,B
-1.834254,-1.719210,-0.042192,-0.195746,-0.013771,-0.461883,-0.756573,-0.407599,-0.623815,-0.675082,A
1.896974,0.671387,0.208940,0.080738,-0.221168,0.359837,0.778026,0.192716,0.404119,0.364795,B
-2.285509,-3.379471,-0.181036,-0.253205,-0.297489,0.031636,-0.387581,-0.437174,-0.461795,-0.407476,A
4.058836,0.807890,0.219093,0.449328,0.292195,-0.108143,0.326251,0.108649,0.634178,0.543904,B
-1.545430,-3.956564,-0.399398,-0.674000,-0.782569,-0.474135,-0.360117,-0.046107,-0.194163,-0.213875,A
1.794808,-0.308331,0.211646,0.747370,0.271613,0.153754,0.342159,0.398358,1.051700,0.258470,B
-1.301045,-1.148795,-0.362242,0.469496,-0.545470,-0.179522,-0.015422,-0.549181,0.026578,0.846752,A
1.569778,0.526445,0.142760,0.314492,0.535468,0.328680,0.135660,0.464766,0.376174,0.193026,B
-1.250386,-2.777428,-0.413586,-0.302299,-0.474367,-0.137889,-0.480126,-0.140771,-0.452105,-0.045416,A
0.825219,1.045032,-0.000694,0.532108,0.240060,0.830167,0.751379,0.331280,0.044182,0.150975,B
-1.193132,-3.560004,-0.567898,-0.073892,-0.820572,-0.167070,-0.549255,0.032148,0.225213,-0.304721,A
0.345235,3.722830,0.644647,0.839725,0.539013,0.365765,0.163947,0.690471,0.206785,0.144709,B
-3.129344,-2.619341,0.010816,-0.765044,-0.821109,-0.796989,0.184212,-0.219209,-0.616168,-0.506429,A
0.148134,2.047498,0.210622,0.339133,-0.295794,0.411847,0.280898,-0.039923,0.877796,0.440910,B
-3.181016,-1.721586,-0.204281,-0.305712,0.067863,-0.256593,-0.570110,-0.478226,-0.947997,-1.106052,A
1.785548,3.618848,0.345172,-0.185425,0.651854,-0.035792,0.434255,-0.127424,0.495962,0.825224,B
-0.993564,-1.450536,-0.749568,-0.131590,0.065092,-0.093409,-0.302078,-0.118733,-0.431054,-0.364783,A
2.887384,0.161385,0.428322,-0.048506,0.805786,0.214770,0.425114,0.705582,0.248990,0.582988,B
-1.271414,-2.700656,-0.829918,-0.316095,-0.367116,-0.219272,0.078098,-0.321332,0.197970,-0.922956,A
3.451126,4.286133,0.176039,0.749081,0.335350,0.068581,0.342740,0.211729,-0.056887,0.416374,B
-2.950605,-3.483871,-0.516407,0.118762,-0.491276,-0.438776,-0.177688,-0.513871,-0.365453,-0.196417,A
0.786845,1.041371,0.417631,-0.131868,0.058103,0.053917,0.423259,0.525788,0.451366,0.339186,B
-2.802808,-1.340783,-0.089334,-0.525102,-0.533828,-0.435238,0.459689,-0.432075,-0.297425,-0.730530,A
3.510422,2.896311,-0.276768,0.286246,-0.068435,0.432586,0.169777,0.446084,0.447386,0.140578,B
-3.047289,-2.445190,-0.446193,-0.355742,-0.232381,-0.566844,-0.455199,-0.091628,-0.166839,-0.653256,A
3.643434,3.562434,0.098035,0.558439,0.412972,0.174922,0.035985,0.501240,-0.067486,0.312661,B
-1.436871,-2.605409,-0.593112,-0.061919,-0.019485,-0.203044,0.175843,0.388081,-0.840261,-0.732997,A
3.933903,4.715672,0.686076,0.177716,-0.131303,0.146751,0.522727,0.232819,-0.396697,0.358477,B
-3.142407,-2.115903,0.001465,-0.140068,-0.541165,-0.224728,-0.513017,-0.254724,-0.519156,-0.840003,A
4.371122,2.481297,0.560011,0.375439,0.763744,0.564538,0.733915,0.610964,-0.348438,0.271294,B
-1.329834,-2.559687,-0.299810,-0.469673,-0.858711,-0.379452,-0.403626,-0.140372,-0.406938,-0.222282,A
4.204763,3.684860,0.864633,-0.004891,0.533826,0.311165,0.012317,0.318479,-0.326516,0.425048,B
-1.054764,-1.864488,-0.086303,0.066499,-0.752416,0.071908,-0.422074,-0.193477,-0.052710,-0.288811,A
1.198777,3.449716,0.165635,0.193339,0.204902,0.265060,-0.318702,-0.201694,0.479417,0.805395,B
-2.728742,-3.187715,-0.931820,-0.488094,-0.067155,-0.687330,-0.291312,-0.608666,-0.663340,-0.657351,A
